artist_id,theme_id
mn0000119156,ma0000006316
mn0000119156,ma0000006311
mn0000119156,ma0000006312
mn0000639030,ma0000006321
mn0000639030,ma0000006318
mn0000639030,ma0000006311
mn0000462206,ma0000006327
mn0000462206,ma0000005066
mn0000462206,ma0000006273
mn0000462206,ma0000006311
mn0000462206,ma0000004246
mn0000462206,ma0000005047
mn0000956888,ma0000006299
mn0000956888,ma0000006335
mn0000956888,ma0000006315
mn0000956888,ma0000004249
mn0000956888,ma0000006316
mn0000548177,ma0000006322
mn0000548177,ma0000006315
mn0000846658,ma0000006299
mn0000846658,ma0000006321
mn0000846658,ma0000006297
mn0000044845,ma0000005107
mn0000044845,ma0000004272
mn0000044845,ma0000006322
mn0000044845,ma0000005633
mn0000895443,ma0000005051
mn0000895443,ma0000005063
mn0000895443,ma0000006292
mn0000895443,ma0000006311
mn0000895443,ma0000004251
mn0000350025,ma0000006325
mn0000350025,ma0000006314
mn0000350025,ma0000005079
mn0000529396,ma0000006321
mn0000529396,ma0000006297
mn0000529396,ma0000006312
mn0000092189,ma0000006311
mn0000092189,ma0000005076
mn0000092189,ma0000005086
mn0000092189,ma0000006314
mn0000092189,ma0000006312
mn0000242014,ma0000006316
mn0000242014,ma0000005079
mn0000242014,ma0000005096
mn0000242014,ma0000006318
mn0000869631,ma0000004247
mn0000869631,ma0000006281
mn0000869631,ma0000005633
mn0000869631,ma0000006312
mn0000367231,ma0000006292
mn0000367231,ma0000006318
mn0000367231,ma0000005097
mn0000367231,ma0000004255
mn0000367231,ma0000006316
mn0000367231,ma0000006322
mn0000798378,ma0000006317
mn0000798378,ma0000006310
mn0000079580,ma0000006327
mn0000079580,ma0000006297
mn0000079580,ma0000006321
mn0000079580,ma0000006308
mn0000249389,ma0000006324
mn0000249389,ma0000005579
mn0000249389,ma0000005063
mn0000249389,ma0000006299
mn0000812802,ma0000006297
mn0000812802,ma0000004254
mn0000812802,ma0000005059
mn0000812802,ma0000006321
mn0000812802,ma0000006332
mn0000812802,ma0000006276
mn0000812802,ma0000006287
mn0000625757,ma0000006335
mn0001018301,ma0000005073
mn0001018301,ma0000006321
mn0001018301,ma0000005065
mn0000577223,ma0000004245
mn0000577223,ma0000006325
mn0000577223,ma0000006299
mn0000577223,ma0000006321
mn0000577223,ma0000005096
mn0000577223,ma0000006316
mn0000577223,ma0000005070
mn0000577223,ma0000006318
mn0000577223,ma0000004251
mn0000577223,ma0000006297
mn0000086826,ma0000005579
mn0000086826,ma0000006295
mn0000086826,ma0000005063
mn0000086826,ma0000006292
mn0000086826,ma0000005082
mn0000086826,ma0000004272
mn0001033059,ma0000006297
mn0001033059,ma0000006315
mn0001033059,ma0000005107
mn0001033059,ma0000006308
mn0000210142,ma0000006282
mn0000210142,ma0000004272
mn0000210142,ma0000006292
mn0000210142,ma0000006291
mn0000210142,ma0000006287
mn0000008591,ma0000006318
mn0000008591,ma0000005031
mn0000008591,ma0000006324
mn0000008591,ma0000006299
mn0000176458,ma0000004252
mn0000176458,ma0000006291
mn0000176458,ma0000005031
mn0000034249,ma0000006335
mn0000034249,ma0000006291
mn0000034249,ma0000005057
mn0000034249,ma0000005093
mn0000034249,ma0000005099
mn0000034249,ma0000006318
mn0001063876,ma0000006328
mn0001063876,ma0000006291
mn0001063876,ma0000006322
mn0001063876,ma0000006315
mn0001063876,ma0000006308
mn0000131038,ma0000006297
mn0000131038,ma0000006330
mn0000131038,ma0000006318
mn0000131038,ma0000006276
mn0000131038,ma0000005123
mn0000131038,ma0000004248
mn0000131038,ma0000006328
mn0000131038,ma0000006311
mn0000131038,ma0000006321
mn0000131038,ma0000006332
mn0000131038,ma0000006316
mn0000131038,ma0000005090
mn0000131038,ma0000006291
mn0000131038,ma0000006299
mn0000748220,ma0000006299
mn0000748220,ma0000006322
mn0000748220,ma0000006333
mn0000631535,ma0000004252
mn0000631535,ma0000005579
mn0000631535,ma0000005063
mn0000631535,ma0000005093
mn0000988516,ma0000006287
mn0000988516,ma0000006297
mn0000988516,ma0000006316
mn0000988516,ma0000004281
mn0000988516,ma0000006317
mn0000988516,ma0000004280
mn0000988516,ma0000006296
mn0000988516,ma0000006310
mn0000988516,ma0000006299
mn0000988516,ma0000005065
mn0000168497,ma0000006335
mn0000168497,ma0000005093
mn0000168497,ma0000005045
mn0000168497,ma0000005579
mn0000192537,ma0000006328
mn0000192537,ma0000006332
mn0000192537,ma0000006291
mn0000716816,ma0000006324
mn0000716816,ma0000005042
mn0000716816,ma0000006325
mn0000716816,ma0000005579
mn0000716816,ma0000005076
mn0000716816,ma0000006318
mn0000716816,ma0000006316
mn0000716816,ma0000004281
mn0000130028,ma0000006328
mn0000130028,ma0000005579
mn0000130028,ma0000006299
mn0000130028,ma0000004263
mn0000130028,ma0000005076
mn0000130028,ma0000005107
mn0000130028,ma0000006307
mn0000130028,ma0000005042
mn0000130028,ma0000006335
mn0000130028,ma0000004272
mn0000130028,ma0000005658
mn0000130028,ma0000005066
mn0000130028,ma0000006311
mn0000130028,ma0000005097
mn0000130028,ma0000005123
mn0001955183,ma0000006335
mn0001955183,ma0000006321
mn0000332141,ma0000006324
mn0000332141,ma0000006328
mn0000332141,ma0000006297
mn0000332141,ma0000005082
mn0000332141,ma0000006332
mn0000332141,ma0000004272
mn0000332141,ma0000006298
mn0000332141,ma0000006287
mn0000332141,ma0000004281
mn0000332141,ma0000006296
mn0000332141,ma0000006293
mn0000332141,ma0000006330
mn0000332141,ma0000004251
mn0000332141,ma0000005063
mn0000332141,ma0000005066
mn0000332141,ma0000006321
mn0000332141,ma0000006309
mn0000332141,ma0000006310
mn0000332141,ma0000005046
mn0000332141,ma0000006295
mn0000332141,ma0000006290
mn0000332141,ma0000006277
mn0000332141,ma0000005096
mn0000332141,ma0000006316
mn0000566385,ma0000005633
mn0000566385,ma0000005051
mn0000566385,ma0000006295
mn0000566385,ma0000006297
mn0000566385,ma0000006314
mn0000014263,ma0000005042
mn0000014263,ma0000005063
mn0000014263,ma0000006304
mn0000014263,ma0000004281
mn0000014263,ma0000005034
mn0000044751,ma0000006328
mn0000044751,ma0000006330
mn0000044751,ma0000006297
mn0000044751,ma0000006316
mn0000044751,ma0000005069
mn0000044751,ma0000006318
mn0000044751,ma0000004272
mn0000044751,ma0000006273
mn0000044751,ma0000005075
mn0000044751,ma0000005097
mn0000044751,ma0000006299
mn0000140786,ma0000005633
mn0000140786,ma0000005051
mn0000140786,ma0000004272
mn0000140786,ma0000006321
mn0000140786,ma0000006332
mn0000140786,ma0000006299
mn0000185383,ma0000006328
mn0000185383,ma0000006291
mn0000185383,ma0000006297
mn0000185383,ma0000006315
mn0000185383,ma0000004280
mn0000185383,ma0000004281
mn0001999516,ma0000006321
mn0001999516,ma0000006332
mn0001999516,ma0000006316
mn0001999516,ma0000006313
mn0001999516,ma0000005633
mn0001999516,ma0000006314
mn0000290948,ma0000005057
mn0000290948,ma0000005100
mn0000290948,ma0000006327
mn0000287815,ma0000004245
mn0000287815,ma0000005096
mn0000150643,ma0000006314
mn0000150643,ma0000004280
mn0000150643,ma0000006320
mn0000150643,ma0000004281
mn0000150643,ma0000006318
mn0000507770,ma0000006318
mn0000507770,ma0000006317
mn0000507770,ma0000006316
mn0000507770,ma0000006314
mn0000001241,ma0000005093
mn0000001241,ma0000006330
mn0000001241,ma0000006297
mn0000001241,ma0000006308
mn0000555654,ma0000005076
mn0000555654,ma0000006335
mn0000555654,ma0000005055
mn0000555654,ma0000006315
mn0000555654,ma0000005097
mn0000555654,ma0000004287
mn0000555654,ma0000006299
mn0000555654,ma0000005092
mn0000555654,ma0000005113
mn0000088569,ma0000004272
mn0000088569,ma0000006315
mn0000033666,ma0000006289
mn0000033666,ma0000005063
mn0000033666,ma0000006297
mn0000033666,ma0000006299
mn0000033666,ma0000006315
mn0000033666,ma0000006316
mn0000033666,ma0000006314
mn0000922681,ma0000006328
mn0000922681,ma0000004272
mn0000922681,ma0000006315
mn0000922681,ma0000006308
mn0000286500,ma0000006287
mn0000286500,ma0000004281
mn0000286500,ma0000006293
mn0000286500,ma0000006315
mn0000026803,ma0000004251
mn0000026803,ma0000005063
mn0000026803,ma0000006292
mn0000026803,ma0000005097
mn0000026803,ma0000006297
mn0000916682,ma0000006328
mn0000916682,ma0000006291
mn0000094678,ma0000006328
mn0000094678,ma0000004252
mn0000094678,ma0000006291
mn0000094678,ma0000006308
mn0000624860,ma0000006299
mn0000653616,ma0000006316
mn0000653616,ma0000006314
mn0000653616,ma0000006325
mn0000653616,ma0000006288
mn0000597500,ma0000005100
mn0000597500,ma0000006333
mn0000597500,ma0000006317
mn0000597500,ma0000006315
mn0000597500,ma0000006310
mn0000597500,ma0000005047
mn0000597500,ma0000004255
mn0000786080,ma0000006330
mn0000786080,ma0000004252
mn0000786080,ma0000006292
mn0000786080,ma0000006291
mn0000786080,ma0000006290
mn0000786080,ma0000006317
mn0000786080,ma0000006332
mn0000786080,ma0000006287
mn0000786080,ma0000004251
mn0000786080,ma0000006321
mn0000786080,ma0000006314
mn0000823414,ma0000004248
mn0000823414,ma0000005073
mn0000763551,ma0000006304
mn0000763551,ma0000006315
mn0000763551,ma0000006286
mn0000763551,ma0000006314
mn0000763551,ma0000005079
mn0000763551,ma0000004280
mn0000763551,ma0000004281
mn0000254967,ma0000006315
mn0000254967,ma0000004280
mn0000975168,ma0000006330
mn0000975168,ma0000006311
mn0000975168,ma0000006318
mn0000975168,ma0000005047
mn0000975168,ma0000005579
mn0000975168,ma0000006316
mn0000300245,ma0000006299
mn0000300245,ma0000006318
mn0000300245,ma0000005030
mn0000313792,ma0000005086
mn0000313792,ma0000006291
mn0000313792,ma0000004245
mn0000313792,ma0000006276
mn0000398396,ma0000006318
mn0000398396,ma0000004245
mn0000398396,ma0000005075
mn0000398396,ma0000004264
mn0000398396,ma0000006316
mn0000398396,ma0000005047
mn0000398396,ma0000005096
mn0000398396,ma0000005123
mn0000398396,ma0000006313
mn0000810872,ma0000005070
mn0000810872,ma0000005065
mn0000810872,ma0000004284
mn0000810872,ma0000005124
mn0000600734,ma0000005063
mn0000600734,ma0000006335
mn0000600734,ma0000005093
mn0000600734,ma0000006323
mn0000032301,ma0000005633
mn0000032301,ma0000005063
mn0000032301,ma0000004248
mn0000032301,ma0000006292
mn0000032301,ma0000006311
mn0000032301,ma0000004272
mn0000032301,ma0000006281
mn0000032301,ma0000006288
mn0000032301,ma0000006318
mn0000032301,ma0000005073
mn0000032301,ma0000006321
mn0000032301,ma0000005075
mn0000032301,ma0000004264
mn0000032301,ma0000006276
mn0001365519,ma0000006315
mn0001365519,ma0000006308
mn0001365519,ma0000006292
mn0001365519,ma0000005076
mn0001365519,ma0000004281
mn0001365519,ma0000005042
mn0001365519,ma0000005625
mn0001365519,ma0000005579
mn0000240403,ma0000006288
mn0000240403,ma0000006312
mn0000141774,ma0000004251
mn0000141774,ma0000005063
mn0000141774,ma0000006297
mn0000141774,ma0000006316
mn0000141774,ma0000006320
mn0000141774,ma0000006318
mn0000141774,ma0000006321
mn0000141774,ma0000005096
mn0000141774,ma0000006287
mn0000141774,ma0000006324
mn0000141774,ma0000006325
mn0000141774,ma0000006330
mn0000716022,ma0000004251
mn0000716022,ma0000006313
mn0000716022,ma0000006311
mn0000716022,ma0000006310
mn0000716022,ma0000006273
mn0000716022,ma0000006318
mn0000716022,ma0000005046
mn0000716022,ma0000006277
mn0000716022,ma0000006316
mn0000866786,ma0000005107
mn0000866786,ma0000005633
mn0000866786,ma0000006315
mn0000866786,ma0000004247
mn0000866786,ma0000006335
mn0000866786,ma0000004287
mn0000866786,ma0000005053
mn0000866786,ma0000013559
mn0000080494,ma0000006329
mn0000080494,ma0000005579
mn0000080494,ma0000006334
mn0000080494,ma0000006310
mn0000080494,ma0000006324
mn0000080494,ma0000005076
mn0000080494,ma0000005625
mn0000997764,ma0000004248
mn0000997764,ma0000005096
mn0001548839,ma0000006330
mn0001548839,ma0000006297
mn0000117356,ma0000005579
mn0000117356,ma0000006321
mn0000117356,ma0000006314
mn0000117356,ma0000006325
mn0000117356,ma0000005076
mn0000117356,ma0000006311
mn0000117356,ma0000006312
mn0000117356,ma0000006319
mn0000252326,ma0000006335
mn0001725973,ma0000006299
mn0001725973,ma0000006315
mn0001725973,ma0000006287
mn0001725973,ma0000004281
mn0000554676,ma0000006292
mn0000554676,ma0000006308
mn0000554676,ma0000006294
mn0000554676,ma0000006315
mn0000554676,ma0000004281
mn0000962064,ma0000006308
mn0000962064,ma0000005042
mn0000962064,ma0000004252
mn0000962064,ma0000006282
mn0000962064,ma0000006297
mn0000962064,ma0000006332
mn0000962064,ma0000005099
mn0000962064,ma0000004272
mn0000962064,ma0000006287
mn0000962064,ma0000006328
mn0000962064,ma0000006291
mn0000962064,ma0000006321
mn0000215513,ma0000006311
mn0000215513,ma0000004276
mn0000215513,ma0000005076
mn0000215513,ma0000006312
mn0000215513,ma0000006292
mn0000215513,ma0000006308
mn0000215513,ma0000004272
mn0000215513,ma0000005107
mn0002292595,ma0000006292
mn0002292595,ma0000006291
mn0002292595,ma0000006297
mn0002292595,ma0000006322
mn0002292595,ma0000006315
mn0002292595,ma0000006308
mn0000751550,ma0000006297
mn0000751550,ma0000006332
mn0000200791,ma0000006335
mn0000200791,ma0000004280
mn0000200791,ma0000006330
mn0000200791,ma0000006328
mn0000200791,ma0000006288
mn0000200791,ma0000004252
mn0000200791,ma0000005579
mn0000200791,ma0000004251
mn0000200791,ma0000005063
mn0000200791,ma0000006297
mn0000200791,ma0000006311
mn0000200791,ma0000006321
mn0000200791,ma0000006314
mn0000200791,ma0000006287
mn0000200791,ma0000006310
mn0000388762,ma0000006299
mn0000388762,ma0000006318
mn0000388762,ma0000006316
mn0000388762,ma0000005123
mn0000388762,ma0000005124
mn0000388762,ma0000005093
mn0000388762,ma0000013564
mn0000388762,ma0000013559
mn0000388762,ma0000005102
mn0000388762,ma0000006329
mn0000388762,ma0000005067
mn0000953615,ma0000004268
mn0000953615,ma0000005633
mn0000953615,ma0000006296
mn0000953615,ma0000006321
mn0000953615,ma0000006276
mn0000953615,ma0000005240
mn0000953615,ma0000006299
mn0000601169,ma0000004245
mn0000601169,ma0000006318
mn0000481915,ma0000006277
mn0000481915,ma0000006333
mn0000481915,ma0000005092
mn0000557277,ma0000006316
mn0000476605,ma0000006292
mn0000476605,ma0000006276
mn0000476605,ma0000006328
mn0000476605,ma0000006323
mn0002079359,ma0000006298
mn0002079359,ma0000006330
mn0002079359,ma0000004280
mn0000023982,ma0000004251
mn0000023982,ma0000006297
mn0000023982,ma0000006317
mn0000023982,ma0000005112
mn0000023982,ma0000004281
mn0000023982,ma0000005047
mn0000743485,ma0000006325
mn0000743485,ma0000006314
mn0000743485,ma0000004281
mn0000853617,ma0000006328
mn0000853617,ma0000005063
mn0000853617,ma0000006291
mn0000853617,ma0000004272
mn0000019830,ma0000006299
mn0000019830,ma0000005070
mn0000019830,ma0000006313
mn0000019830,ma0000004250
mn0000019830,ma0000006276
mn0000010747,ma0000005063
mn0000010747,ma0000006316
mn0000010747,ma0000006323
mn0000010747,ma0000005093
mn0000175874,ma0000005093
mn0000175874,ma0000006299
mn0000175874,ma0000006335
mn0000175874,ma0000006277
mn0000175874,ma0000005097
mn0000175874,ma0000006323
mn0000175874,ma0000005123
mn0000928078,ma0000006335
mn0000619845,ma0000005579
mn0000619845,ma0000006316
mn0000619845,ma0000005057
mn0000619845,ma0000006333
mn0001044258,ma0000006316
mn0001044258,ma0000006327
mn0001044258,ma0000005057
mn0001044258,ma0000006318
mn0001044258,ma0000005096
mn0001044258,ma0000006301
mn0001044258,ma0000004268
mn0001044258,ma0000005116
mn0000721409,ma0000006295
mn0000721409,ma0000004252
mn0000721409,ma0000005579
mn0000721409,ma0000006291
mn0000472102,ma0000005053
mn0000472102,ma0000006292
mn0000472102,ma0000006318
mn0000472102,ma0000005097
mn0000472102,ma0000005124
mn0000472102,ma0000004248
mn0000472102,ma0000013567
mn0000472102,ma0000005579
mn0000472102,ma0000005057
mn0000472102,ma0000006282
mn0000472102,ma0000005076
mn0000472102,ma0000013573
mn0000472102,ma0000005047
mn0000472102,ma0000006327
mn0000472102,ma0000006325
mn0000472102,ma0000005063
mn0000472102,ma0000006273
mn0000472102,ma0000006321
mn0000472102,ma0000004281
mn0000472102,ma0000005042
mn0000472102,ma0000013562
mn0000472102,ma0000005146
mn0000472102,ma0000006311
mn0000472102,ma0000005075
mn0000472102,ma0000006314
mn0000472102,ma0000005100
mn0000472102,ma0000006310
mn0000472102,ma0000004287
mn0000472102,ma0000004245
mn0000472102,ma0000006270
mn0000076561,ma0000006328
mn0000076561,ma0000006297
mn0000076561,ma0000004272
mn0000076561,ma0000006287
mn0000076561,ma0000004281
mn0000076561,ma0000006308
mn0000391586,ma0000006318
mn0000391586,ma0000006316
mn0000391586,ma0000006326
mn0000391586,ma0000006327
mn0000391586,ma0000006324
mn0000391586,ma0000005076
mn0000391586,ma0000005096
mn0000391586,ma0000005097
mn0000391586,ma0000004248
mn0000391586,ma0000006270
mn0000391586,ma0000005065
mn0000391586,ma0000005079
mn0000391586,ma0000005057
mn0000568861,ma0000013570
mn0000568861,ma0000006290
mn0000568861,ma0000005076
mn0000568861,ma0000013567
mn0000568861,ma0000006311
mn0000568861,ma0000006318
mn0000568861,ma0000005098
mn0000568861,ma0000005047
mn0000568861,ma0000006273
mn0000568861,ma0000005086
mn0000568861,ma0000005088
mn0000107249,ma0000004281
mn0000107249,ma0000006292
mn0000107249,ma0000006294
mn0000785380,ma0000006335
mn0000785380,ma0000013565
mn0000785380,ma0000006299
mn0000785380,ma0000006324
mn0000785380,ma0000005579
mn0000785380,ma0000005063
mn0000785380,ma0000006297
mn0000785380,ma0000005058
mn0000785380,ma0000006315
mn0000785380,ma0000006287
mn0000785380,ma0000004281
mn0000785380,ma0000006310
mn0000785380,ma0000005096
mn0000854816,ma0000006315
mn0000854816,ma0000006328
mn0000854816,ma0000006299
mn0000854816,ma0000004272
mn0000854816,ma0000005579
mn0000854816,ma0000005063
mn0000854816,ma0000005098
mn0000829579,ma0000004272
mn0000829579,ma0000005096
mn0000112173,ma0000006320
mn0000112173,ma0000004251
mn0000112173,ma0000006321
mn0000112173,ma0000005096
mn0000112173,ma0000005063
mn0000141064,ma0000006291
mn0000141064,ma0000006282
mn0000141064,ma0000005082
mn0000141064,ma0000005086
mn0000141064,ma0000006297
mn0000141064,ma0000004272
mn0000141064,ma0000005579
mn0000141064,ma0000005099
mn0000520585,ma0000006328
mn0001922003,ma0000006291
mn0001922003,ma0000005093
mn0001922003,ma0000006328
mn0001922003,ma0000006321
mn0001922003,ma0000005633
mn0000046469,ma0000006316
mn0000046469,ma0000005096
mn0000046469,ma0000006326
mn0000587540,ma0000004272
mn0000587540,ma0000005093
mn0000587540,ma0000006328
mn0000587540,ma0000006291
mn0000587540,ma0000006322
mn0000587540,ma0000005082
mn0000587540,ma0000006297
mn0000587540,ma0000006314
mn0000587540,ma0000006308
mn0000587540,ma0000005579
mn0000841440,ma0000006327
mn0000841440,ma0000006325
mn0000841440,ma0000006273
mn0000841440,ma0000004268
mn0000841440,ma0000005123
mn0000841440,ma0000013574
mn0000841440,ma0000005059
mn0000841440,ma0000005058
mn0000841440,ma0000006316
mn0000841440,ma0000006289
mn0000841440,ma0000005066
mn0000841440,ma0000006318
mn0000841440,ma0000004263
mn0000841440,ma0000005075
mn0000841440,ma0000005096
mn0000841440,ma0000005053
mn0000841440,ma0000005100
mn0000296024,ma0000005579
mn0000296024,ma0000006335
mn0000296024,ma0000005082
mn0000296024,ma0000005042
mn0000296024,ma0000005063
mn0000296024,ma0000006291
mn0000296024,ma0000006308
mn0000296024,ma0000004272
mn0000296024,ma0000005093
mn0000082955,ma0000006327
mn0000082955,ma0000005079
mn0000082955,ma0000006319
mn0000082955,ma0000004280
mn0000082955,ma0000005076
mn0000221618,ma0000006297
mn0000221618,ma0000004281
mn0000221618,ma0000006308
mn0000221618,ma0000004248
mn0000221618,ma0000006315
mn0001251845,ma0000006299
mn0001251845,ma0000006323
mn0001251845,ma0000005113
mn0001251845,ma0000005063
mn0000796499,ma0000005076
mn0000796499,ma0000005625
mn0000471887,ma0000005093
mn0000471887,ma0000005042
mn0000471887,ma0000005123
mn0000471887,ma0000006327
mn0000471887,ma0000006318
mn0000471887,ma0000004255
mn0000471887,ma0000004281
mn0000437983,ma0000005042
mn0000437983,ma0000005051
mn0000437983,ma0000006322
mn0000437983,ma0000004272
mn0000437983,ma0000006308
mn0000602072,ma0000004272
mn0000602072,ma0000004274
mn0000602072,ma0000005112
mn0000602072,ma0000005103
mn0000602072,ma0000004287
mn0000250748,ma0000006297
mn0000250748,ma0000006310
mn0000250748,ma0000006314
mn0002056185,ma0000006327
mn0002056185,ma0000006325
mn0002056185,ma0000006315
mn0002056185,ma0000006287
mn0000049229,ma0000006292
mn0000049229,ma0000006311
mn0000049229,ma0000004272
mn0000049229,ma0000006297
mn0000049229,ma0000005076
mn0000807802,ma0000006289
mn0000807802,ma0000006314
mn0000807802,ma0000005076
mn0000807802,ma0000006273
mn0000807802,ma0000004276
mn0000807802,ma0000005086
mn0000568104,ma0000004245
mn0000568104,ma0000004251
mn0000568104,ma0000006316
mn0000568104,ma0000006287
mn0000184818,ma0000006297
mn0000184818,ma0000006318
mn0000184818,ma0000004280
mn0000184818,ma0000005625
mn0000472222,ma0000006318
mn0000472222,ma0000005054
mn0000472222,ma0000005055
mn0000472222,ma0000006311
mn0000472222,ma0000004264
mn0000472222,ma0000005097
mn0000177060,ma0000005063
mn0000177060,ma0000006292
mn0000177060,ma0000005073
mn0000177060,ma0000005079
mn0000177060,ma0000005107
mn0000177060,ma0000004248
mn0000177060,ma0000004251
mn0000177060,ma0000006321
mn0000772981,ma0000006328
mn0000772981,ma0000004252
mn0000772981,ma0000006291
mn0000755918,ma0000006328
mn0000755918,ma0000004252
mn0000755918,ma0000004251
mn0000755918,ma0000006291
mn0000755918,ma0000006297
mn0000755918,ma0000006332
mn0000755918,ma0000005099
mn0000755918,ma0000006308
mn0000755918,ma0000006276
mn0000755918,ma0000006315
mn0000755918,ma0000006294
mn0000755918,ma0000004272
mn0000633080,ma0000004251
mn0000633080,ma0000006318
mn0000633080,ma0000006316
mn0000633080,ma0000006313
mn0000178916,ma0000006335
mn0000178916,ma0000005063
mn0000178916,ma0000006299
mn0000178916,ma0000006315
mn0000178916,ma0000006323
mn0000178916,ma0000006276
mn0000178916,ma0000006333
mn0000884497,ma0000006291
mn0000884497,ma0000006328
mn0000884497,ma0000006297
mn0000087106,ma0000006328
mn0000087106,ma0000006291
mn0000087106,ma0000006297
mn0000087106,ma0000006322
mn0000087106,ma0000004272
mn0000087106,ma0000004281
mn0000087106,ma0000004252
mn0000125931,ma0000005633
mn0000125931,ma0000006321
mn0000125931,ma0000006299
mn0000125918,ma0000005079
mn0000171994,ma0000006297
mn0000171994,ma0000006314
mn0000171994,ma0000005079
mn0000239961,ma0000004272
mn0000239961,ma0000006298
mn0000239961,ma0000006315
mn0000239961,ma0000005079
mn0000239961,ma0000004281
mn0000485793,ma0000005075
mn0000485793,ma0000005065
mn0000485793,ma0000006330
mn0000485793,ma0000006318
mn0000485793,ma0000006306
mn0000485793,ma0000006316
mn0000485793,ma0000005097
mn0000485793,ma0000004255
mn0000485793,ma0000005060
mn0000485793,ma0000006321
mn0000485793,ma0000005086
mn0000485793,ma0000004274
mn0000485793,ma0000005122
mn0000485793,ma0000005047
mn0000485793,ma0000005082
mn0000485793,ma0000005123
mn0000739541,ma0000006335
mn0000739541,ma0000006321
mn0000739541,ma0000005086
mn0000739541,ma0000005097
mn0000739541,ma0000006316
mn0000798543,ma0000006297
mn0000798543,ma0000006287
mn0000798543,ma0000004281
mn0000798543,ma0000006310
mn0000220909,ma0000006323
mn0000220909,ma0000005070
mn0000923033,ma0000006297
mn0000923033,ma0000006308
mn0000923033,ma0000006330
mn0000923033,ma0000006316
mn0000923033,ma0000006315
mn0000830538,ma0000006330
mn0000830538,ma0000006297
mn0000830538,ma0000006318
mn0000830538,ma0000006321
mn0000830538,ma0000006316
mn0000830538,ma0000005079
mn0000147787,ma0000005063
mn0000147787,ma0000006291
mn0000400815,ma0000006315
mn0000400815,ma0000006297
mn0000400815,ma0000004272
mn0000289766,ma0000006328
mn0000289766,ma0000005579
mn0000289766,ma0000005063
mn0000289766,ma0000006291
mn0000289766,ma0000006297
mn0000289766,ma0000006287
mn0000285399,ma0000006270
mn0000285399,ma0000005059
mn0000285399,ma0000005063
mn0000285399,ma0000006299
mn0000285399,ma0000006325
mn0000285399,ma0000006331
mn0000285399,ma0000006329
mn0000285399,ma0000006321
mn0000847313,ma0000004281
mn0000847313,ma0000005579
mn0000847313,ma0000006297
mn0000847313,ma0000006329
mn0000360948,ma0000004272
mn0000152973,ma0000005082
mn0000152973,ma0000006324
mn0000152973,ma0000005579
mn0001028077,ma0000004276
mn0001028077,ma0000006328
mn0001028077,ma0000005097
mn0001028077,ma0000005107
mn0001028077,ma0000006321
mn0001028077,ma0000006312
mn0001028077,ma0000005051
mn0001028077,ma0000006311
mn0000131627,ma0000006291
mn0000131627,ma0000006287
mn0000131627,ma0000005063
mn0000131627,ma0000005082
mn0000131627,ma0000004281
mn0000131627,ma0000006308
mn0000131627,ma0000006330
mn0000131627,ma0000006332
mn0000131627,ma0000004272
mn0000131627,ma0000006296
mn0000131627,ma0000004252
mn0000131627,ma0000006293
mn0000774186,ma0000006328
mn0000774186,ma0000006291
mn0000774186,ma0000006287
mn0000774186,ma0000006308
mn0000325604,ma0000004248
mn0000325604,ma0000006311
mn0000325604,ma0000006318
mn0000325604,ma0000005065
mn0000325604,ma0000004274
mn0000614113,ma0000006325
mn0000614113,ma0000005096
mn0000614113,ma0000006314
mn0000614113,ma0000006313
mn0000614113,ma0000006289
mn0000614113,ma0000006297
mn0000614113,ma0000006315
mn0000607105,ma0000006327
mn0000607105,ma0000006325
mn0000607105,ma0000004255
mn0000607105,ma0000006277
mn0001511928,ma0000006291
mn0001511928,ma0000006297
mn0001511928,ma0000004272
mn0001511928,ma0000006315
mn0001511928,ma0000005042
mn0001511928,ma0000005057
mn0001511928,ma0000006314
mn0001511928,ma0000005112
mn0001511928,ma0000004281
mn0000981867,ma0000006330
mn0000981867,ma0000006319
mn0000981867,ma0000006308
mn0000138235,ma0000005086
mn0000138235,ma0000005047
mn0000138235,ma0000006311
mn0000031959,ma0000005046
mn0000031959,ma0000005099
mn0000031959,ma0000006287
mn0000031959,ma0000005057
mn0000031959,ma0000006277
mn0000031959,ma0000006297
mn0000031959,ma0000006321
mn0002560158,ma0000005633
mn0002560158,ma0000006299
mn0002560158,ma0000004272
mn0002560158,ma0000006315
mn0000013377,ma0000004245
mn0000013377,ma0000005067
mn0000013377,ma0000006321
mn0000013377,ma0000005075
mn0000013377,ma0000005058
mn0000013377,ma0000006277
mn0000013377,ma0000005096
mn0000013377,ma0000006287
mn0000013377,ma0000006296
mn0000140637,ma0000006328
mn0000140637,ma0000006291
mn0000140637,ma0000006335
mn0000140637,ma0000013548
mn0000140637,ma0000005057
mn0000140637,ma0000006277
mn0000140637,ma0000004252
mn0000140637,ma0000006287
mn0000140637,ma0000005031
mn0000140637,ma0000005053
mn0000140637,ma0000013591
mn0000140637,ma0000006269
mn0000140637,ma0000005055
mn0000118853,ma0000006328
mn0000118853,ma0000004252
mn0000118853,ma0000006291
mn0000118853,ma0000006297
mn0000118853,ma0000004272
mn0000118853,ma0000006287
mn0000256349,ma0000006288
mn0000256349,ma0000004276
mn0000256349,ma0000006325
mn0000256349,ma0000005076
mn0000256349,ma0000005625
mn0000256349,ma0000006312
mn0000197779,ma0000006282
mn0000197779,ma0000006292
mn0000197779,ma0000006291
