id,name
mn0000142415,Frank Hutchison
mn0000936628,Bright
mn0001346040,Aphasia
mn0000846574,Ronny Jordan
mn0002605963,toe
mn0000135032,The Beau Brummels
mn0000946752,Calvin Johnson
mn0000752781,Smash TV
mn0000956957,Hil St. Soul
mn0000823269,Dragonland
mn0000476493,Tantra Monsters
mn0000777029,Kurt Carr
mn0000263916,Little John
mn0000850692,Jethro Tull
mn0000226592,Jeff Deyo
mn0000268732,Hot Snakes
mn0000449318,Mainstay
mn0002331131,Linda Bengtzing
mn0000921949,Styles of Beyond
mn0000868232,Raunchy
mn0000889962,Ollie & Jerry
mn0000651848,Guaco
mn0000539748,Afrirampo
mn0002009643,Hagen Rether
mn0000852376,Richie Sambora
mn0000911097,The Inchtabokatables
mn0000278533,Josh Wink
mn0000047999,B Angie B
mn0001018994,SSS
mn0000537748,Anna Ternheim
mn0000485910,Amy LaVere
mn0000706147,Imagination Movers
mn0000835770,Pedro Suárez-Vértiz
mn0002006673,Jammer
mn0000024246,Paul Di'Anno
mn0000035835,Steve Camp
mn0002001855,Mirko Loko
mn0000197879,Freeform Five
mn0000074302,The Jelly Beans
mn0000071958,BR5-49
mn0000950780,DJ Mehdi
mn0000466103,Great Northern
mn0002012621,France D'Amour
mn0000810560,David Summers
mn0000259371,Vanessa Amorosi
mn0001565539,Vypsana Fixa
mn0000511839,Flipsyde
mn0001029778,Jean Elan
mn0000217008,Ultraje a Rigor
mn0000329649,Silje Nergaard
mn0000860080,Nada Surf
mn0000404371,Melanie Thornton
mn0000988117,From Bubblegum to Sky
mn0000477183,Modaji
mn0001575791,Moondog Jr.
mn0000595768,Motion City Soundtrack
mn0002149013,Allison Iraheta
mn0000126159,Jah Lion
mn0000149317,The Edgar Winter Group
mn0000050610,Big Pun
mn0000829915,Rob Symeonn
mn0000005794,Pansy Division
mn0000450557,Mia Doi Todd
mn0000267720,The Living Legends
mn0001068780,A Naifa
mn0000366889,Martha Raye
mn0001339311,Extrechinato y Tú
mn0002117387,Cats and Cats and Cats
mn0000577358,The Used
mn0000473410,Michelle Shocked
mn0000686661,Fritz Wunderlich
mn0000159408,Francisco Céspedes
mn0002329586,Jessica Mauboy
mn0000928351,Morbid Angel
mn0001708093,Codes in the Clouds
mn0002113757,Sad Day for Puppets
mn0000458941,Age of Nemesis
mn0000418628,Nino D'Angelo
mn0000337271,Jessi Colter
mn0000025236,Skindred
mn0000033275,Sidsel Endresen
mn0002052239,Gary War
mn0002326904,Mira Craig
mn0000187374,Celso Fonseca
mn0000479891,Wee Hairy Beasties
mn0000785773,Laurie Anderson
mn0000256771,Diana Fox
mn0000963032,Willa Ford
mn0000503479,Timbalada
mn0000899764,This Morn' Omina
mn0002371306,Onward to Olympas
mn0002138250,Armed for Apocalypse
mn0000935330,Toni Braxton
mn0000994172,Bellatrax
mn0001653963,Anne Akiko Meyers
mn0000064454,Average White Band
mn0001587171,Hostage
mn0000476048,The Oppressed
mn0001893977,Golden Triangle
mn0000296487,Roger Daltrey
mn0000461078,Evol Intent
mn0000636740,The Poison Control Center
mn0000271519,Lester Sterling
mn0000071962,Kevin Fowler
mn0001762796,Stefano Noferini
mn0000726711,Ghostland Observatory
mn0000347162,Pinetop Seven
mn0000721789,The Little Willies
mn0000124825,Cory Morrow
mn0000197460,Cassandra Wilson
mn0000994232,Jan Driver
mn0000040884,Black Science Orchestra
mn0000108340,The Zutons
mn0000532322,Alaska y los Pegamoides
mn0000793210,Ben Sidran
mn0000138909,Eamon
mn0000771136,Jimmy Somerville
mn0000238237,Wally Shoup
mn0000564534,Galactic Caravan
mn0000239254,Paths of Possession
mn0000042440,The Bloody Hollies
mn0000293767,Rodger Collins
mn0000043452,Sonic's Rendezvous Band
mn0002091611,Call the Cops
mn0000367219,Pucho & His Latin Soul Brothers
mn0000239035,Lenine
mn0000170831,Family Fodder
mn0000001535,The Soundtrack of Our Lives
mn0001021538,Basti Grub
mn0000981190,Frank Zander
mn0001990240,The Sound of Arrows
mn0002664701,P Money
mn0002035055,Rain Machine
mn0000220457,Jason Lytle
mn0000951621,Godheadsilo
mn0000376720,Natiruts
mn0000520388,Amel Bent
mn0000116425,Chromeo
mn0001096755,Roger Shah
mn0000259188,Ludella Black
mn0000983775,BrightBlack Morning Light
mn0000577898,Xentrix
mn0000590114,These Immortal Souls
mn0000357773,Preston Epps
mn0000075979,Bill Laswell
mn0000694102,Yungchen Lhamo
mn0000825924,Marillion
mn0001285525,Maysa
mn0000191863,Furthermore
mn0002597667,Mani Svavarsson
mn0000560960,Rusko
mn0000066395,The Congos
mn0000318326,Psychopomps
mn0000739195,Catupecu Machu
mn0000021670,Tegan and Sara
mn0000576718,Seal
mn0000764834,Grifters
mn0002109731,Our Broken Garden
mn0000557733,Children 18:3
mn0000942595,Café Quijano
mn0000498961,'Til Tuesday
mn0000789636,Beasts of Bourbon
mn0001023096,Intrusion
mn0000784122,Cupid
mn0000615146,Diogal
mn0001064360,Don Tetto
mn0000142087,Elend
mn0000926522,Monster Mike Welch
mn0000942186,The Terrible Twos
mn0000001486,T. Texas Tyler
mn0000251719,Wayne Raney
mn0002966754,The Independents
mn0000418582,Martin Solveig
mn0000515858,Forteba
mn0000931233,The Action Design
mn0000671800,Helen Humes
mn0000526607,Meneguar
mn0000528669,The Electric Soft Parade
mn0000812580,Butta Verses
mn0000166698,Dog Fashion Disco
mn0000418955,The Shangri-Las
mn0000901080,Eldkvarn
mn0000128331,Jaga Jazzist
mn0000485643,The Stems
mn0000297569,Plastilina Mosh
mn0000305468,Lita Ford
mn0000452316,Red London
mn0000545074,George Michael
mn0000917461,Karen Souza
mn0001594166,Grand Palace
mn0000064145,The Five Keys
mn0000332991,Nice Nice
mn0000955554,Bellowhead
mn0000140876,Cuddly Toys
mn0000074853,The KLF
mn0000149597,Bedouin Soundclash
mn0002335369,Foxy Shazam
mn0000915209,Angtoria
mn0000927009,Apparat
mn0000794966,Dismal Euphony
mn0000107518,Dan Deacon
mn0000717529,Milanese
mn0001571021,Natalia Lesz
mn0001392901,Seph
mn0000733717,Corinne Bailey Rae
mn0000590476,Another Level
mn0000151430,Bronco Bullfrog
mn0000111224,Larry Jon Wilson
mn0000357599,Rubyhorse
mn0002425201,Russ Chimes
mn0000581468,35007
mn0001834351,Garotos Podres
mn0000595098,Arab on Radar
mn0000418981,The Shirelles
mn0000772526,Irma Thomas
mn0000014427,Paul Cardall
mn0000547620,Jorge Savoretti
mn0000595585,Adam Schmitt
mn0000499890,Mishi Donovan
mn0001778814,Sweethead
mn0000722711,Afrob
mn0000328058,The Falcon
mn0000621508,Alejandro Lerner
mn0002508598,Jacuzzi Boys
mn0000921002,Ann Peebles
mn0000128787,Dirty Three
mn0000940552,Bruce Ruffin
mn0001531822,Poncho-K
mn0000665908,Good Charlotte
mn0000631970,The Almost
mn0000059850,The Great Society
mn0001558507,One Night Only
mn0000072927,Icon of Coil
mn0000136142,Lil Wyte
mn0000037794,Silvio Rodríguez
mn0001001140,Saravah Soul
mn0000582062,Wild Horses
mn0001573001,Sidecars
mn0000011781,The Siren Six!
mn0000254083,Wayne Wonder
mn0000097404,Kid Bailey
mn0000790988,Toots & the Maytals
mn0000669816,Daisy Chainsaw
mn0000127949,Jackie McLean
mn0000072028,Bonnie Bailey
mn0000206407,Descendents
mn0000465985,Forever in Terror
mn0002087925,Imperia
mn0000097072,Dustin Kensrue
mn0000050845,Blue Highway
mn0000856481,Name Taken
mn0002105142,My Little Airport
mn0000057797,B.B.E.
mn0000737747,Kurd Maverick
mn0000016281,Tracy Chapman
mn0000161572,Dwight Twilley
mn0000584923,Dave Edmunds
mn0000586878,Thee Maddkatt Courtship
mn0000403188,The Other Two
mn0000808451,Charlie Terrell
mn0000291909,Limahl
mn0001943020,Dan Black
mn0002366358,Terrace Martin
mn0000781399,Jackie Gleason
mn0000309328,Percy Mayfield
mn0000288469,Philip Jeck
mn0000861687,Nelly Furtado
mn0000631667,YACHT
mn0000078576,Kill Switch...Klick
mn0000838236,The Screamin' Cheetah Wheelies
mn0000193720,Chalee Tennison
mn0000522403,Still Breathing
mn0000589718,Absolute
mn0000414251,Otis Redding
mn0000396676,Randy Travis
mn0000987491,Gram Parsons
mn0000134191,Cub Koda
mn0000161456,Dixie Witch
mn0000735282,Sarah Goldfarb
mn0000097115,Booka Shade
mn0002371827,The Hundred in the Hands
mn0000784070,Laura Cantrell
mn0000677575,Blaine Larsen
mn0002032150,The Friday Night Boys
mn0000011041,Patrick Street
mn0000959891,:wumpscut:
mn0000180663,Toshi Reagon
mn0001013217,Cinema Bizarre
mn0000292845,Mark Mothersbaugh
mn0000565378,One Flew South
mn0000911763,Scooch
mn0000197598,Cássia Eller
mn0000670223,Marco Carola
mn0002432059,Ametsub
mn0000996500,Foxboro Hot Tubs
mn0000928370,Admiral Tibett
mn0001001376,Musetta
mn0000501125,Zac Efron
mn0000163365,Catatonia
mn0000046823,Benzino
mn0000177249,Domine
mn0002085204,Deportees
mn0000738157,Grand Champeen
mn0000667738,Dan Hill
mn0000304607,Runrig
mn0000097092,Kinski
mn0000093128,Boubacar Traoré
mn0000017923,Starkey Banton
mn0000813301,Deepak Ram
mn0000634923,Place Vendome
mn0000005366,Alfredo Gutierrez
mn0000052094,Blockhead
mn0000155255,Spokes Mashiyane
mn0000475511,The Subdudes
mn0000113409,Chieli Minucci
mn0000355841,The Meligrove Band
mn0001051109,Little Boots
mn0000171784,Carlos Lyra
mn0002123109,Daniël Lohues
mn0000983585,Oppenheimer
mn0000685396,Holly Johnson
mn0001878062,Christer Sjögren
mn0000477109,The Twilight Sad
mn0000000534,All Saints
mn0000621944,The Boo Radleys
mn0000502989,Armin van Buuren
mn0000246022,Merle Travis
mn0000005252,Spacetime Continuum
mn0000043114,Solarized
mn0000755924,Baja Marimba Band
mn0000775264,Bizarre Inc.
mn0000143206,Felix Slatkin
mn0000251595,Whitesnake
mn0001013670,Panic Room
mn0000064442,Far from Finished
mn0000117490,Chris Smither
mn0000121490,Cleve Francis
mn0000120109,Papercuts
mn0000546766,Margot & the Nuclear So and So's
mn0000365495,Proto-Kaw
mn0000643309,Sandy Vee
mn0000979026,Gillian Hills
mn0000683652,YZ
mn0000779769,La Lupita
mn0000278439,Lil' Kim
mn0001604755,Suff Daddy
mn0000154563,El Gringo de la Bachata
mn0000325888,Dead to Me
mn0000234374,Hubert Laws
mn0002781561,Discipline
mn0000396266,Oddisee
mn0000367086,Hanne Hukkelberg
mn0000939185,Clear Static
mn0000088515,Izit
mn0000822462,Closer Musik
mn0000691965,You Am I
mn0000781626,Craig's Brother
mn0000953769,Wise Intelligent
mn0000108265,Israel & New Breed
mn0000639005,George Carlin
mn0002045871,Bodycode
mn0000280960,Lone Justice
mn0000527835,Moonbeam
mn0000540139,Camilo Sesto
mn0000470588,Mick Taylor
mn0000221684,John Carpenter
mn0000015844,Paradime
mn0000423593,100 Flowers
mn0000107949,Ismael Serrano
mn0000871656,Nina Sky
mn0000840479,Schloss Tegal
mn0001631619,Post War Years
mn0000901198,The Soviettes
mn0002005556,Electricity in Our Homes
mn0000795400,Elliott
mn0000154940,Don & Juan
mn0000776301,Chico Hamilton
mn0000129780,Shabazz the Disciple
mn0000271599,The Panic Division
mn0000807687,Mac Dre
mn0000175459,Dispatch
mn0000098389,Code of Ethics
mn0000787940,LeVert
mn0000315339,Queensrÿche
mn0000082153,The Intelligence
mn0000356244,Rufige Kru
mn0000090122,Living Things
mn0000333634,Phil Ochs
mn0000191648,Casey Bill Weldon
mn0000207156,Wendy Phillips
mn0001537332,Cavil at Rest
mn0000266462,Jonell Mosser
mn0000632910,Ghost Buffalo
mn0000558490,Gorguts
mn0000247997,"Leroy ""Horsemouth"" Wallace"
mn0000846634,Ne-Yo
mn0000952981,Havana 3 A.M.
mn0001768627,Even as We Speak
mn0000475209,The Strangeloves
mn0000758402,Bloodhound Gang
mn0000229464,Left Hand Solution
mn0000166585,Dionysus
mn0000121213,Jacek Sienkiewicz
mn0000770112,Ignite
mn0000986239,Quarion
mn0000104110,Trent Willmon
mn0000323194,Jerry Cantrell
mn0000336127,Mark Wonder
mn0000909545,Globus
mn0000345390,"Jimmy ""Bo"" Horne"
mn0000564540,Kath Bloom
mn0000516974,Alex Neri
mn0002419832,Magic Kids
mn0000746136,Transatlantic
mn0000630962,Our Brother the Native
mn0000147330,Fifth Hour Hero
mn0000750970,Skinny Puppy
mn0002043528,Them Crooked Vultures
mn0000568709,Darren Hayes
mn0000397192,McGuffey Lane
mn0001502202,Faruk Sabanci
mn0000332973,Crooked Still
mn0000664770,Gorillaz
mn0001063030,Chickenfoot
mn0000026360,Ana Carolina
mn0000805000,Tuff Darts
mn0000122738,Chris Thomas King
mn0000803992,Charli Baltimore
mn0000026738,Sly Fox
mn0000041323,Solace
mn0001000620,Dr. Acula
mn0000815039,John Lee Hooker
mn0001875710,Avishai Cohen
mn0000342981,Philip Glass Ensemble
mn0000748301,Shaznay Lewis
mn0000211570,Dianne Reeves
mn0000690718,Yolanda Adams
mn0002420550,The Megaphonic Thrift
mn0000287411,Zach Gill
mn0000181956,Freddie McKay
mn0000379538,m-flo
mn0000147639,Fred Giannelli
mn0000856075,Raf
mn0001022240,Gin Wigmore
mn0000816499,Webb Wilder
mn0000458812,Novembers Doom
mn0000178852,MC Breed
mn0000071514,Bob Marley
mn0002002344,Brown Boy
mn0000170226,Tyler Hilton
mn0001460470,Mayra Veronica
mn0000165116,Tame One
mn0000402169,Balkan Beat Box
mn0000460390,Okkervil River
mn0000231610,Magnapop
mn0000996617,Phil Phillips
mn0000799347,Future Loop Foundation
mn0000418909,Memphis Sheiks
mn0000239692,Sieges Even
mn0001934529,Staubkind
mn0000855769,Pride of Lions
mn0001525758,Joeystarr
mn0000014724,Paul Brady
mn0000659614,Haley Bonar
mn0000359359,Chuck D
mn0000246374,Lily Holbrook
mn0002325832,Sangue Misto
mn0000803589,Grachan Moncur III
mn0000012877,Stealers Wheel
mn0001903933,Kero
mn0001514855,Samy Deluxe
mn0000060560,Bob Baldwin
mn0000393938,Kéry James
mn0000919717,.45 Grave
mn0000234518,Louis Armstrong
mn0000636300,Axenstar
mn0000039353,Sonata Arctica
mn0000163198,Carl Smith
mn0000253296,Leroy Van Dyke
mn0000026904,Paul McCandless
mn0000248900,Johnny Dyer
mn0000203263,Deepgroove
mn0000437800,Mombojó
mn0000585674,Aarktica
mn0000790638,Part Chimp
mn0001296614,Mono
mn0000027916,Terry Callier
mn0000165338,Dougie Pincock
mn0000062758,The Flatlanders
mn0000666344,Jack Peñate
mn0000072205,Billy Joe Shaver
mn0000339713,Fire Engines
mn0000578715,Subsonica
mn0000949646,Archie Bronson Outfit
mn0000564631,The Sugarhill Gang
mn0000253126,Mitchy Slick
mn0000150903,Stadio
mn0000751687,Steve Cradock
mn0000125459,Jag Panzer
mn0000233908,Madder Mortem
mn0000404755,Rachel Harrington
mn0000671534,Sophia Fresh
mn0000182598,MC5
mn0000212956,Griffin House
mn0000229132,Robert Armani
mn0000747177,Starpoint
mn0001785866,Ladyscraper
mn0000238121,Los Calzones
mn0000480703,The Three Tenors
mn0002320306,Erik og Kriss
mn0000016239,Patrick Swayze
mn0000192620,Fury in the Slaughterhouse
mn0000309819,Savath & Savalas
mn0000644065,Bushwick Bill
mn0000595101,Tim Buckley
mn0000028947,Ted Leo & the Pharmacists
mn0000484396,Ornette Coleman
mn0000577885,A.R.E. Weapons
mn0000069806,Ballboy
mn0000122219,Craig David
mn0000621185,Tomorrow
mn0000130961,Circle of Dead Children
mn0000602907,London Symphony Orchestra
mn0000211468,Dhol Foundation
mn0000827871,Saafir
mn0000832124,Sam Riney
mn0000773997,Boom Boom Satellites
mn0000812241,Wade Hayes
mn0000836313,Junior Reid
mn0000897603,Miriodor
mn0000185412,John Butcher
mn0001462184,Dazkarieh
mn0000954155,Dandy Livingstone
mn0000823724,El Mariachi Vargas de Tecalitlán
mn0000954681,Dark Fortress
mn0001566784,Moriarty
mn0000003180,Spokane
mn0000955305,Julie Delpy
mn0000578125,36 Crazyfists
mn0002099421,Divine Heresy
mn0000138332,The Crystals
mn0000154568,Dusty Brown
mn0001199400,Dave Gahan
mn0000664103,Da Hool
mn0000079053,Boiler Room
mn0000148975,Barbara Randolph
mn0000832982,Jovanotti
mn0000983436,Keef Baker
mn0000919456,Venke Knutson
mn0000177856,Carlos Ponce
mn0000586764,Charlie Clouser
mn0000170709,Finntroll
mn0000784072,The Count Bishops
mn0000145864,Liona Boyd
mn0000462110,The Reverend Horton Heat
mn0000062761,Devin the Dude
mn0000018752,Teen Idols
mn0000118493,João Donato
mn0002167801,Colonel Claypool's Bucket of Bernie Brains
mn0000642331,Caballo Dorado
mn0000364562,Karmakanic
mn0000179989,Wayne Fontana
mn0000542041,Jim Noir
mn0000152564,Eyedea & Abilities
mn0000175525,M83
mn0000403151,The Mindbenders
mn0000717814,Shugo Tokumaru
mn0000213613,Wighnomy Brothers
mn0000052488,Bessie Tucker
mn0000197364,David Byrne
mn0000558284,Stella Luna
mn0001375673,Sud Sound System
mn0001943423,Mysonne
mn0000523017,Blues Etílicos
mn0000221678,Jazztronik
mn0000776562,Colin Blunstone
mn0000647156,The Menzingers
mn0002420548,Middle Class Rut
mn0000109271,Castanets
mn0000757464,Siniestro Total
mn0001522893,Karotte
mn0000389412,Pocket Dwellers
mn0001534769,Edson
mn0000458423,Michael Sembello
mn0000256938,Dillinja
mn0000912641,Dave McCullen
mn0000021834,Sherry Winston
mn0001350933,Teki Latex
mn0000978231,Mario Vazquez
mn0000523995,Jan Delay
mn0001982001,Ashton Shepherd
mn0000755032,Steve Harvey
mn0000284698,SRC
mn0002127320,Sven VanThom
mn0000345168,Roy Ayers
mn0000781370,Chumbawamba
mn0000830283,SITD
mn0000322079,Alex Baroni
mn0000131019,Cirrus
mn0000848645,People in Planes
mn0000585092,Dave Holland
mn0000678808,Herman Düne
mn0000734230,Fairmont
mn0000124588,Brain Failure
mn0000662910,Hamster Theatre
mn0000404656,Mekkanikka
mn0000746865,Paquita la del Barrio
mn0000170696,Luxuria
mn0000769159,Amparanoia
mn0000019502,Stereophonic Space Sound Unlimited
mn0000009787,Taproot
mn0002008310,Blaudzun
mn0000182724,The Flesh Eaters
mn0000099014,Iron Cross
mn0000059910,Blind Joe Taggart
mn0000525289,Brother Cane
mn0000675953,The Willy DeVille Acoustic Trio
mn0001987641,Bass Clef
mn0002049677,Iron Sy
mn0001918900,A Shoreline Dream
mn0000758540,The Blow Monkeys
mn0000935677,Mystic Chords of Memory
mn0000164686,Ben Folds Five
mn0002119207,King Midas Sound
mn0000079687,Kill Your Idols
mn0000075582,King Creosote
mn0000558954,Natasha Bedingfield
mn0000066943,Bloodsimple
mn0000143485,The Dayton Family
mn0000136109,Jodi Benson
mn0000315677,Hugo Winterhalter
mn0000618605,Artesia
mn0000067051,The Fever
mn0000745261,Training for Utopia
mn0001955691,Samon Kawamura
mn0000561715,Godflesh
mn0000676509,Dash Rip Rock
mn0000298118,Sara Valenzuela
mn0000055778,The Casualties
mn0000652016,DJ BoBo
mn0000497434,Miss Kittin & the Hacker
mn0000393428,Michael Gray
mn0000951384,Hank Mobley
mn0000056625,Big Country
mn0000693101,Yves Deruyter
mn0000944933,Captain Beyond
mn0000321691,Thirsty Merc
mn0000264572,Lifetime
mn0000319354,Young Dro
mn0000479799,The Low Frequency in Stereo
mn0000672346,Dando Shaft
mn0000569418,A Split Second
mn0000196661,Free Kitten
mn0000554919,Gondwana
mn0000073666,Baby Washington
mn0001023960,The Saturdays
mn0000256082,Jumpsteady
mn0000499623,Ozark Mountain Daredevils
mn0000537548,Busta Rhymes
mn0000091152,Colossal
mn0000887319,Number One Cup
mn0000864346,Scar Symmetry
mn0000125814,Dirty Beatniks
mn0000577301,Dave Barbour
mn0001004230,Remedy Drive
mn0000544865,M- Clan
mn0000814628,John Waller
mn0000312402,Sean Watkins
mn0000086623,Weatherbox
mn0000313047,Capital Inicial
mn0000802171,Gregory Shiff
mn0002105633,First Aid Kit
mn0000251690,Adam Johnson
mn0000068202,Fallen from the Sky
mn0000136706,Clarence Williams' Blue Five
mn0000777212,Common Rider
mn0000871472,Scott Matthew
mn0000133883,Cristian Castro
mn0000810689,Joell Ortiz
mn0000673626,Marc Collin
mn0000612716,Tom Petty
mn0002163889,The Late Greats
mn0000572921,Prime Circle
mn0000896527,Mindy Carson
mn0000145920,The Ebonys
mn0000377008,Nasum
mn0000261989,Seabound
mn0000128186,Larry Garner
mn0000039850,The Asteroid No. 4
mn0002405183,Tim Knol
mn0000237205,Madonna
mn0000338638,Datarock
mn0000564599,Dalida
mn0001498196,Young Rebel Set
mn0000124245,Cory Branan
mn0000384883,Mary Travers
mn0000150808,Enrico Caruso
mn0001949110,Egotrippi
mn0000869219,Rasputina
mn0000267073,Maria de Barros
mn0000339905,Jesse Winchester
mn0000072998,The Handsome Family
mn0000095650,Forest Fire
mn0000586689,The Weavers
mn0000145160,Distorted Minds
mn0000304814,Valentino Kanzyani
mn0000617536,Alejandra Guzmán
mn0001044498,Bang Camaro
mn0002323285,Cosmin TRG
mn0000199728,Johnnie Johnson
mn0000126048,The Fabulous Thunderbirds
mn0000345989,Pinhead Circus
mn0000740360,Gary Barlow
mn0000840402,The Velvet Underground
mn0000021334,Stephanie Mills
mn0000058969,Azzido Da Bass
mn0000025405,Slow Train Soul
mn0001011840,Titus Andronicus
mn0000826583,Howard Devoto
mn0002013107,Foot Village
mn0000660569,Grant Hart
mn0000096698,Airborn Audio
mn0000898030,H & Claire
mn0000235290,Delerium
mn0000996882,Wild Sweet Orange
mn0000671601,Dark Captain Light Captain
mn0000303050,Rufus Thomas
mn0002051097,Estatic Fear
mn0001321717,Action Painting!
mn0000838327,Savage Garden
mn0002420774,StereoHeroes 
mn0000954902,Melchior Productions
mn0000251491,Leo Sayer
mn0000044331,Neville Marriner
mn0000925698,Thrones
mn0000648745,Ladyhawk
mn0000268700,Jonny Lang
mn0000588497,Antony and the Johnsons
mn0002495372,Illum Sphere
mn0000926307,This Mortal Coil
mn0000745006,Toy-Box
mn0000087044,Choclair
mn0000096979,Boogie Woogie Red
mn0000780449,La Oreja de Van Gogh
mn0000818439,Wendy Rene
mn0000733263,Ricardo Tobar
mn0000296614,K.U.K.L.
mn0000034088,The Aquabats
mn0000178143,Eloy
mn0000235121,Delaney Bramlett
mn0000776618,Abigail Washburn
mn0000788414,The Derailers
mn0001519979,The Bon Savants
mn0000088412,Kevin Yost
mn0000884686,Norah Jones
mn0001437800,Love of Lesbian
mn0001842935,Shogun Kunitoki
mn0000538677,Buddy Holly
mn0000468911,Rey Ruiz
mn0000081079,Keith Washington
mn0000208893,Vetiver
mn0001003181,Sic Alps
mn0000788061,Eux Autres
