id,allmusic_id
13556,mn0000207290
13557,mn0000672100
13558,mn0000372939
13559,mn0000122023
13560,mn0000168919
13561,mn0000786126
13562,mn0000956225
13563,mn0000517119
13564,mn0000092579
13565,mn0000792190
13566,mn0000476228
13567,mn0002150945
13568,mn0001452478
13569,mn0000769966
13570,mn0002063376
13571,mn0000052900
13572,mn0000939555
13573,mn0000964732
13574,mn0000077306
13575,mn0000937800
13576,mn0000126755
13577,mn0001413563
13578,mn0000201716
13579,mn0000146551
13580,mn0001941367
13581,mn0000168126
13582,mn0000032337
13583,mn0000581643
13584,mn0000565118
13585,mn0000130037
13586,mn0000102277
13587,mn0000906171
13588,mn0000148978
13589,mn0000475932
13590,mn0001039554
13591,mn0000686857
13592,mn0000047134
13593,mn0000676485
13594,mn0000090174
13595,mn0000735952
13596,mn0000188206
13597,mn0000084814
13598,mn0001996162
13599,mn0000918111
13600,mn0001495935
13601,mn0000525580
13602,mn0000143914
13603,mn0000952276
13604,mn0000189841
13605,mn0000888484
13606,mn0000359658
13607,mn0000804559
13608,mn0000258601
13609,mn0000058616
13610,mn0000402249
13611,mn0002051758
13612,mn0002329671
13613,mn0000673802
13614,mn0000523657
13615,mn0000055939
13616,mn0000405065
13617,mn0000504276
13618,mn0000150793
13619,mn0001742311
13620,mn0002482126
13621,mn0000247824
13622,mn0000937043
13623,mn0000220123
13624,mn0000030250
13625,mn0000639942
13626,mn0000798662
13627,mn0000625739
13628,mn0000013867
13629,mn0000791692
13630,mn0000842278
13631,mn0000049026
13632,mn0000492928
13633,mn0002141750
13634,mn0000584971
13635,mn0000203008
13636,mn0000617196
13637,mn0000067123
13638,mn0000564685
13639,mn0000845196
13640,mn0000488355
13641,mn0000981756
13642,mn0000184498
13643,mn0000177008
13644,mn0000604980
13645,mn0000208774
13646,mn0000390802
13647,mn0000922728
13648,mn0002120684
13649,mn0000309982
13650,mn0000494777
13651,mn0000023925
13652,mn0000371134
13653,mn0000630711
13654,mn0000122252
13655,mn0000446509
13656,mn0000342404
13657,mn0000111898
13658,mn0000675323
13659,mn0000845667
13660,mn0000663455
13661,mn0000779202
13662,mn0000594691
13663,mn0000838241
13664,mn0000467719
13665,mn0000920112
13666,mn0000223821
13667,mn0000842611
13668,mn0000896197
13669,mn0000097420
13670,mn0000394931
13671,mn0000836454
13672,mn0000650151
13673,mn0000238313
13674,mn0000354609
13675,mn0000548146
13676,mn0000574750
13677,mn0000667475
13678,mn0000923863
13679,mn0000176936
13680,mn0000219462
13681,mn0000786245
13682,mn0000746437
13683,mn0000402451
13684,mn0000226868
13685,mn0002177971
13686,mn0000093885
13687,mn0000826574
13688,mn0000285395
13689,mn0000383526
13690,mn0000170084
13691,mn0000771223
13692,mn0002027849
13693,mn0001010430
13694,mn0000133528
13695,mn0000631247
13696,mn0000792553
13697,mn0000746079
13698,mn0000753004
13699,mn0000807213
13700,mn0000666985
13701,mn0000031181
13702,mn0000124465
13703,mn0000118736
13704,mn0000660270
13705,mn0000311238
13706,mn0000596922
13707,mn0000800100
13708,mn0000895074
13709,mn0000028432
13710,mn0000077419
13711,mn0000793022
13712,mn0000607804
13713,mn0000050967
13714,mn0000278234
13715,mn0000975138
13716,mn0000030056
13717,mn0000046925
13718,mn0000631275
13719,mn0000510645
13720,mn0000951908
13721,mn0001018022
13722,mn0000079044
13723,mn0000140313
13724,mn0000626463
13725,mn0000577590
13726,mn0000153563
13727,mn0000792507
13728,mn0000058360
13729,mn0000645956
13730,mn0002015399
13731,mn0000123132
13732,mn0001005753
13733,mn0000182360
13734,mn0000785935
13735,mn0000134126
13736,mn0000935516
13737,mn0000222093
13738,mn0000117001
13739,mn0000452675
13740,mn0000567822
13741,mn0000198783
13742,mn0002068925
13743,mn0001041890
13744,mn0000543595
13745,mn0000350840
13746,mn0000798352
13747,mn0001982214
13748,mn0000952798
13749,mn0000772191
13750,mn0000570951
13751,mn0000290522
13752,mn0000021492
13753,mn0000242473
13754,mn0001002281
13755,mn0001486150
13756,mn0000243164
13757,mn0000517040
13758,mn0000062191
13759,mn0000101158
13760,mn0002034895
13761,mn0000190925
13762,mn0001016253
13763,mn0001910408
13764,mn0000951658
13765,mn0000082091
13766,mn0002303265
13767,mn0002008045
13768,mn0000452261
13769,mn0000826022
13770,mn0000336128
13771,mn0000364878
13772,mn0001808088
13773,mn0002415162
13774,mn0000832833
13775,mn0000174233
13776,mn0002150711
13777,mn0000091983
13778,mn0001475130
13779,mn0000572486
13780,mn0000166058
13781,mn0002095849
13782,mn0000281376
13783,mn0000304141
13784,mn0000296347
13785,mn0000768997
13786,mn0000661795
13787,mn0000399830
13788,mn0000059537
13789,mn0000955937
13790,mn0000393949
13791,mn0000602073
13792,mn0000517078
13793,mn0000109089
13794,mn0000940625
13795,mn0000998434
13796,mn0000812290
13797,mn0000809301
13798,mn0000662717
13799,mn0000590787
13800,mn0000800986
13801,mn0000483189
13802,mn0000093212
13803,mn0000756656
13804,mn0000848688
13805,mn0000579817
13806,mn0000921618
13807,mn0000494474
13808,mn0000044698
13809,mn0001537032
13810,mn0000895357
13811,mn0000194738
13812,mn0000095451
13813,mn0000944293
13814,mn0000498987
13815,mn0001845950
13816,mn0000838248
13817,mn0000766893
13818,mn0000777429
13819,mn0000307357
13820,mn0001312213
13821,mn0000958084
13822,mn0000057636
13823,mn0000979730
13824,mn0000152023
13825,mn0000570017
13826,mn0000157676
13827,mn0000458103
13828,mn0000978032
13829,mn0000642427
13830,mn0000565606
13831,mn0000282822
13832,mn0001939943
13833,mn0000849781
13834,mn0000001887
13835,mn0000336639
13836,mn0000675351
13837,mn0000171855
13838,mn0000838264
13839,mn0000671168
13840,mn0000884917
13841,mn0000935389
13842,mn0000572403
13843,mn0000023885
13844,mn0000843379
13845,mn0000691807
13846,mn0000620917
13847,mn0000629702
13848,mn0000345245
13849,mn0000165294
13850,mn0000636474
13851,mn0000311742
13852,mn0000650127
13853,mn0000750129
13854,mn0001571991
13855,mn0001639679
13856,mn0002106318
13857,mn0000320085
13858,mn0000611929
13859,mn0000233228
13860,mn0000163990
13861,mn0000997534
13862,mn0000587982
13863,mn0001011040
13864,mn0001926946
13865,mn0001984484
13866,mn0000722969
13867,mn0000577102
13868,mn0000779010
13869,mn0000590524
13870,mn0000343455
13871,mn0000241635
13872,mn0000505770
13873,mn0000109990
13874,mn0000529526
13875,mn0002478572
13876,mn0000789211
13877,mn0000501762
13878,mn0000663449
13879,mn0000824934
13880,mn0000046120
13881,mn0000111196
13882,mn0000545266
13883,mn0000334994
13884,mn0000090376
13885,mn0000543689
13886,mn0000464676
13887,mn0001901145
13888,mn0000872026
13889,mn0000595413
13890,mn0000319009
13891,mn0000310959
13892,mn0000855773
13893,mn0000564408
13894,mn0000758948
13895,mn0000572756
13896,mn0002064758
13897,mn0000937315
13898,mn0000033481
13899,mn0000117336
13900,mn0000830740
13901,mn0000508443
13902,mn0001533169
13903,mn0000777156
13904,mn0000670265
13905,mn0000847374
13906,mn0000085236
13907,mn0002516648
13908,mn0001011113
13909,mn0001068192
13910,mn0000074005
13911,mn0000835613
13912,mn0001031107
13913,mn0000106022
13914,mn0000381689
13915,mn0000207628
13916,mn0000739077
13917,mn0000310201
13918,mn0001828247
13919,mn0000033580
13920,mn0000042985
13921,mn0000312657
13922,mn0000109669
13923,mn0000158018
13924,mn0000589564
13925,mn0001969949
13926,mn0002132247
13927,mn0002661230
13928,mn0000174122
13929,mn0000134847
13930,mn0000690253
13931,mn0001757662
13932,mn0000805225
13933,mn0000163688
13934,mn0000689841
13935,mn0000142226
13936,mn0000357449
13937,mn0000091052
13938,mn0000127360
13939,mn0000407942
13940,mn0000186594
13941,mn0000636818
13942,mn0000558536
13943,mn0000562105
13944,mn0003419559
13945,mn0000011810
13946,mn0000045972
13947,mn0000019740
13948,mn0000812568
13949,mn0000299107
13950,mn0000494155
13951,mn0000761688
13952,mn0000564333
13953,mn0000064569
13954,mn0000372482
13955,mn0000531519
13956,mn0000134051
13957,mn0001018337
13958,mn0001948301
13959,mn0000636937
13960,mn0000031274
13961,mn0000691696
13962,mn0000240665
13963,mn0000141336
13964,mn0000013826
13965,mn0000456746
13966,mn0000925852
13967,mn0000963005
13968,mn0002140935
13969,mn0000593030
13970,mn0001030247
13971,mn0002108552
13972,mn0000193967
13973,mn0000456350
13974,mn0002144063
13975,mn0002362703
13976,mn0000601225
13977,mn0002059950
13978,mn0000826762
13979,mn0002572765
13980,mn0000861860
13981,mn0000312472
13982,mn0000842802
13983,mn0002120185
13984,mn0000296616
13985,mn0000405265
13986,mn0000500721
13987,mn0000957035
13988,mn0000524350
13989,mn0000756825
13990,mn0000188776
13991,mn0001934245
13992,mn0002149302
13993,mn0000736763
13994,mn0000809704
13995,mn0000061637
13996,mn0000071209
13997,mn0001920068
13998,mn0000752453
13999,mn0000152847
14000,mn0000779064
14001,mn0000812051
14002,mn0000096977
14003,mn0000929876
14004,mn0000632020
14005,mn0000019780
14006,mn0000691832
14007,mn0000291481
14008,mn0000283832
14009,mn0002290157
14010,mn0000102291
14011,mn0002286856
14012,mn0001942332
14013,mn0000804586
14014,mn0000249850
14015,mn0000202501
14016,mn0000798792
14017,mn0000665126
14018,mn0000863484
14019,mn0002100306
14020,mn0000063768
14021,mn0000631526
14022,mn0000576955
14023,mn0000560554
14024,mn0000480299
14025,mn0000551924
14026,mn0000055363
14027,mn0000848299
14028,mn0000762690
14029,mn0000913535
14030,mn0000858458
14031,mn0000976217
14032,mn0000320582
14033,mn0000788635
14034,mn0000650381
14035,mn0000151958
14036,mn0000184471
14037,mn0001064893
14038,mn0000747967
14039,mn0000678415
14040,mn0002031288
14041,mn0000866224
14042,mn0000390366
14043,mn0000803829
14044,mn0000096469
14045,mn0000530477
14046,mn0002007517
14047,mn0000244991
14048,mn0000913395
14049,mn0000666348
14050,mn0000199102
14051,mn0000994563
14052,mn0000508733
14053,mn0003168723
14054,mn0000985856
14055,mn0000673388
14056,mn0000722398
14057,mn0000750172
14058,mn0000761685
14059,mn0000052649
14060,mn0000049017
14061,mn0000136956
14062,mn0000179224
14063,mn0001173887
14064,mn0000449281
14065,mn0000167041
14066,mn0000542879
14067,mn0000776671
14068,mn0000323999
14069,mn0000797005
14070,mn0000433592
14071,mn0000387465
14072,mn0000675632
14073,mn0002108712
14074,mn0000369183
14075,mn0000196976
14076,mn0002471039
14077,mn0000002252
14078,mn0000435761
14079,mn0000010817
14080,mn0002322699
14081,mn0000831206
14082,mn0000334132
14083,mn0000488535
14084,mn0000258955
14085,mn0000249303
14086,mn0001848660
14087,mn0000167877
14088,mn0000499384
14089,mn0000276843
14090,mn0000850294
14091,mn0000423776
14092,mn0000725632
14093,mn0002108321
14094,mn0000171889
14095,mn0000629342
14096,mn0000332536
14097,mn0000759433
14098,mn0000824432
14099,mn0001961883
14100,mn0000494421
14101,mn0000827460
14102,mn0000020632
14103,mn0000307040
14104,mn0000586062
14105,mn0000760784
14106,mn0001531017
14107,mn0000675144
14108,mn0000057151
14109,mn0000096383
14110,mn0001595566
14111,mn0000277229
14112,mn0000107877
14113,mn0000109437
14114,mn0000050766
14115,mn0000468177
14116,mn0000165488
14117,mn0000671925
14118,mn0000139212
14119,mn0000352999
14120,mn0000691949
14121,mn0001007077
14122,mn0002113213
14123,mn0000200794
14124,mn0000477035
14125,mn0000951608
14126,mn0000902979
14127,mn0001001592
14128,mn0000156938
14129,mn0000616664
14130,mn0000112017
14131,mn0000085996
14132,mn0000080385
14133,mn0000131986
14134,mn0000104433
14135,mn0002139934
14136,mn0000117085
14137,mn0002134223
14138,mn0000690633
14139,mn0000990725
14140,mn0001064110
14141,mn0000812428
14142,mn0000259559
14143,mn0000941285
14144,mn0000614572
14145,mn0000191512
14146,mn0002142286
14147,mn0001756335
14148,mn0001030592
14149,mn0001435122
14150,mn0001533358
14151,mn0001016166
14152,mn0000163572
14153,mn0000201651
14154,mn0000160975
14155,mn0000325704
14156,mn0000763612
14157,mn0000381089
14158,mn0000798326
14159,mn0000855377
14160,mn0000235923
14161,mn0000345120
14162,mn0000299275
14163,mn0000000678
14164,mn0000832368
14165,mn0000418840
14166,mn0000397880
14167,mn0000472865
14168,mn0000516864
14169,mn0000124065
14170,mn0000042287
14171,mn0001971795
14172,mn0000768321
14173,mn0000077339
14174,mn0000040555
14175,mn0000814036
14176,mn0000468728
14177,mn0000198649
14178,mn0000583838
14179,mn0000474336
14180,mn0000392320
14181,mn0000459684
14182,mn0000259275
14183,mn0000060685
14184,mn0000919603
14185,mn0000597736
14186,mn0000310236
14187,mn0000855356
14188,mn0002012194
14189,mn0000939316
14190,mn0000867578
14191,mn0000089664
14192,mn0000478025
14193,mn0000263897
14194,mn0000308625
14195,mn0000412358
14196,mn0000991757
14197,mn0000465465
14198,mn0000149582
14199,mn0000719252
14200,mn0000317108
14201,mn0000378021
14202,mn0000040230
14203,mn0000057373
14204,mn0000088122
14205,mn0000091879
14206,mn0000975752
14207,mn0000246907
14208,mn0000056344
14209,mn0000190745
14210,mn0000110935
14211,mn0000256974
14212,mn0000034730
14213,mn0000164202
14214,mn0000116816
14215,mn0000175196
14216,mn0000570486
14217,mn0000046079
14218,mn0000746419
14219,mn0000046626
14220,mn0000921306
14221,mn0000573057
14222,mn0000019494
14223,mn0000670592
14224,mn0000361853
14225,mn0000749522
14226,mn0000803757
14227,mn0000120953
14228,mn0000305424
14229,mn0000628962
14230,mn0000742378
14231,mn0000146244
14232,mn0000745100
14233,mn0000668420
14234,mn0001863094
14235,mn0000072109
14236,mn0001559789
14237,mn0000624741
14238,mn0000933749
14239,mn0000124275
14240,mn0000223054
14241,mn0000131075
14242,mn0000374099
14243,mn0000407524
14244,mn0000778959
14245,mn0000642961
14246,mn0000481008
14247,mn0000911030
14248,mn0000884412
14249,mn0000971856
14250,mn0002742991
14251,mn0000066228
14252,mn0000619441
14253,mn0000948716
14254,mn0000200322
14255,mn0000190710
14256,mn0000221752
14257,mn0002113417
14258,mn0001650844
14259,mn0002106156
14260,mn0001917552
14261,mn0000500117
14262,mn0001755587
14263,mn0000582629
14264,mn0000384417
14265,mn0000213967
14266,mn0000854174
14267,mn0000045711
14268,mn0000824200
14269,mn0001655886
14270,mn0000586187
14271,mn0000123595
14272,mn0000116719
14273,mn0000642728
14274,mn0000616296
14275,mn0002030322
14276,mn0000855390
14277,mn0000081231
14278,mn0000962323
14279,mn0000181460
14280,mn0000133969
14281,mn0000669612
14282,mn0000629341
14283,mn0000166652
14284,mn0000116984
14285,mn0000253811
14286,mn0000790434
14287,mn0000296010
14288,mn0000149515
14289,mn0000077844
14290,mn0000232317
14291,mn0000349180
14292,mn0000415102
14293,mn0000193847
14294,mn0001036658
14295,mn0000836164
14296,mn0000738919
14297,mn0000560453
14298,mn0000127884
14299,mn0000223197
14300,mn0001006002
14301,mn0000147886
14302,mn0002029159
14303,mn0000005710
14304,mn0000559399
14305,mn0000757328
14306,mn0000493878
14307,mn0001919221
14308,mn0000502163
14309,mn0000831733
14310,mn0000097534
14311,mn0000266823
14312,mn0002146541
14313,mn0000016926
14314,mn0001917950
14315,mn0000998954
14316,mn0001034810
14317,mn0000939199
14318,mn0001572067
14319,mn0000937409
14320,mn0000079144
14321,mn0000597399
14322,mn0000574045
14323,mn0000307604
14324,mn0000858589
14325,mn0000919928
14326,mn0000246779
14327,mn0000996127
14328,mn0000649563
14329,mn0000626424
14330,mn0002139647
14331,mn0000132856
14332,mn0001520683
14333,mn0002146197
14334,mn0000456896
14335,mn0001579263
14336,mn0000910542
14337,mn0000124750
14338,mn0001034825
14339,mn0000834219
14340,mn0000869200
14341,mn0000774807
14342,mn0000222553
14343,mn0000277059
14344,mn0000017387
14345,mn0000070188
14346,mn0000605710
14347,mn0001421237
14348,mn0000083106
14349,mn0000186513
14350,mn0000522022
14351,mn0000505154
14352,mn0000330575
14353,mn0000501254
14354,mn0000131818
14355,mn0000173799
14356,mn0000906233
14357,mn0000458322
14358,mn0000848913
14359,mn0000480956
14360,mn0000786852
14361,mn0000178166
14362,mn0000525789
14363,mn0000007354
14364,mn0000573412
14365,mn0000762731
14366,mn0000759488
14367,mn0000039406
14368,mn0000106514
14369,mn0002371421
14370,mn0000976715
14371,mn0001074581
14372,mn0000772021
14373,mn0002468760
14374,mn0000820195
14375,mn0000194911
14376,mn0000817911
14377,mn0000393257
14378,mn0000992614
14379,mn0000032776
14380,mn0001530482
14381,mn0000898551
14382,mn0000687487
14383,mn0000077698
14384,mn0000686522
14385,mn0000977019
14386,mn0000627201
14387,mn0000553973
14388,mn0000036468
14389,mn0000673494
14390,mn0000536922
14391,mn0000002695
14392,mn0000841131
14393,mn0000188809
14394,mn0000114342
14395,mn0000516458
14396,mn0000900435
14397,mn0000794449
14398,mn0000080340
14399,mn0000077264
14400,mn0000178114
14401,mn0000380737
14402,mn0001905533
14403,mn0000185634
14404,mn0000124303
14405,mn0000236878
14406,mn0001058724
14407,mn0001182421
14408,mn0000210512
14409,mn0000570061
14410,mn0002109135
14411,mn0000690554
14412,mn0000224638
14413,mn0000032709
14414,mn0000594123
14415,mn0000136871
14416,mn0000797431
14417,mn0001563841
14418,mn0000696551
14419,mn0001622089
14420,mn0000606144
14421,mn0000453009
14422,mn0000763008
14423,mn0000098148
14424,mn0000107084
14425,mn0000157271
14426,mn0002300880
14427,mn0000249478
14428,mn0000103522
14429,mn0001575324
14430,mn0000636767
14431,mn0000503309
14432,mn0000219203
14433,mn0002316775
14434,mn0000853629
14435,mn0000851951
14436,mn0001840007
14437,mn0000492854
14438,mn0000600341
14439,mn0000724485
14440,mn0000777366
14441,mn0000161808
14442,mn0000627355
14443,mn0000996403
14444,mn0000774332
14445,mn0000574428
14446,mn0000869383
14447,mn0000422896
14448,mn0000904541
14449,mn0000363307
14450,mn0000928931
14451,mn0000480894
14452,mn0000067904
14453,mn0000869096
14454,mn0000947878
14455,mn0000245117
14456,mn0000194656
14457,mn0000048566
14458,mn0000059096
14459,mn0000746407
14460,mn0000959279
14461,mn0000713918
14462,mn0000246915
14463,mn0000608190
14464,mn0001791232
14465,mn0001457567
14466,mn0000778656
14467,mn0000787524
14468,mn0000155106
14469,mn0000139572
14470,mn0000622805
14471,mn0000920419
14472,mn0000089175
14473,mn0000772859
14474,mn0000329388
14475,mn0000748713
14476,mn0000267821
14477,mn0000324319
14478,mn0000818627
14479,mn0002151651
14480,mn0000799348
14481,mn0000775254
14482,mn0000313356
14483,mn0000500852
14484,mn0000413382
14485,mn0002083442
14486,mn0000671154
14487,mn0000130949
14488,mn0000010756
14489,mn0000624459
14490,mn0000737969
14491,mn0000625278
14492,mn0000608352
14493,mn0000475362
14494,mn0000416897
14495,mn0000810041
14496,mn0001097774
14497,mn0000483347
14498,mn0000095613
14499,mn0000355277
14500,mn0000045313
14501,mn0000869417
14502,mn0002143803
14503,mn0000738089
14504,mn0002049223
14505,mn0000892273
14506,mn0000049806
14507,mn0002376287
14508,mn0000137888
14509,mn0001514667
14510,mn0000891331
14511,mn0000117960
14512,mn0000976184
14513,mn0000384920
14514,mn0000867673
14515,mn0000944637
14516,mn0001965218
14517,mn0001593236
14518,mn0000051512
14519,mn0000719748
14520,mn0000793965
14521,mn0002131104
14522,mn0000631579
14523,mn0000840102
14524,mn0000589209
14525,mn0000204968
14526,mn0000554809
14527,mn0000000335
14528,mn0003052737
14529,mn0000263640
14530,mn0000665092
14531,mn0000166598
14532,mn0000765302
14533,mn0000391003
14534,mn0000032333
14535,mn0001469134
14536,mn0000294891
14537,mn0000075577
14538,mn0000996393
14539,mn0000137980
14540,mn0000094764
14541,mn0000171726
14542,mn0000416203
14543,mn0000816900
14544,mn0002137984
14545,mn0000540419
14546,mn0000577632
14547,mn0001036613
14548,mn0001604781
14549,mn0000468291
14550,mn0000928350
14551,mn0000108423
14552,mn0000905074
14553,mn0000983872
14554,mn0000568572
14555,mn0000788749
14556,mn0002802539
14557,mn0000166558
14558,mn0000639671
14559,mn0000509119
14560,mn0002125795
14561,mn0000499211
14562,mn0000568368
14563,mn0000146204
14564,mn0000857464
14565,mn0000371434
14566,mn0000051066
14567,mn0000212832
14568,mn0000106613
14569,mn0000175538
14570,mn0000658725
14571,mn0000924780
14572,mn0000236557
14573,mn0002324936
14574,mn0000061534
14575,mn0000806507
14576,mn0000484817
14577,mn0000993950
14578,mn0000653056
14579,mn0000115040
14580,mn0000049774
14581,mn0000263271
14582,mn0002335936
14583,mn0001393813
14584,mn0000564655
14585,mn0001076586
14586,mn0001863457
14587,mn0000934735
14588,mn0000621101
14589,mn0000830489
14590,mn0000330601
14591,mn0000147814
14592,mn0000178734
14593,mn0000362658
14594,mn0000753833
14595,mn0002077139
14596,mn0000073252
14597,mn0000359613
14598,mn0000791609
14599,mn0000672910
14600,mn0000839946
14601,mn0002106028
14602,mn0001061152
14603,mn0000011506
14604,mn0000286530
14605,mn0002125241
14606,mn0000213266
14607,mn0000070175
14608,mn0000600953
14609,mn0000949780
14610,mn0001979042
14611,mn0000808416
14612,mn0000530914
14613,mn0000132185
14614,mn0000091544
14615,mn0002323244
14616,mn0000507491
14617,mn0001959809
14618,mn0000898448
14619,mn0000324430
14620,mn0000110791
14621,mn0001723434
14622,mn0000807489
14623,mn0000292011
14624,mn0000976205
14625,mn0000153103
14626,mn0000034899
14627,mn0000799274
14628,mn0000837328
14629,mn0004024747
14630,mn0000629036
14631,mn0000016829
14632,mn0000676088
14633,mn0000532951
14634,mn0000781539
14635,mn0002849537
14636,mn0000565727
14637,mn0000101895
14638,mn0000185398
14639,mn0000693776
14640,mn0000644989
14641,mn0000769486
14642,mn0002169072
14643,mn0000985410
14644,mn0000617613
14645,mn0000581859
14646,mn0000481057
14647,mn0000095429
14648,mn0000580503
14649,mn0000887922
14650,mn0000864677
14651,mn0000336297
14652,mn0002319626
14653,mn0000773642
14654,mn0000635425
14655,mn0000965531
14656,mn0000141624
14657,mn0000386096
14658,mn0000204054
14659,mn0000005583
14660,mn0001058686
14661,mn0002127547
14662,mn0000515116
14663,mn0001389750
14664,mn0000860202
14665,mn0000980501
14666,mn0000197144
14667,mn0000257063
14668,mn0002439117
14669,mn0002055292
14670,mn0000079120
14671,mn0000533079
14672,mn0000321672
14673,mn0000081316
14674,mn0000939549
14675,mn0003293961
14676,mn0000816017
14677,mn0000011975
14678,mn0000372970
14679,mn0000549482
14680,mn0002965623
14681,mn0000375285
14682,mn0000503668
14683,mn0000960101
14684,mn0000217482
14685,mn0000012180
14686,mn0001951243
14687,mn0000895773
14688,mn0000771046
14689,mn0000772764
14690,mn0000106051
14691,mn0001828858
14692,mn0000839531
14693,mn0001570284
14694,mn0000763601
14695,mn0000743623
14696,mn0000360500
14697,mn0000252184
14698,mn0000293492
14699,mn0000090794
14700,mn0000179709
14701,mn0000121123
14702,mn0001000294
14703,mn0000282766
14704,mn0000077821
14705,mn0000000429
14706,mn0000979955
14707,mn0000717234
14708,mn0001003488
14709,mn0000859571
14710,mn0000602690
14711,mn0000077555
14712,mn0000546591
14713,mn0000267435
14714,mn0000232598
14715,mn0000925263
14716,mn0000166667
14717,mn0000522041
14718,mn0000024102
14719,mn0000775417
14720,mn0000449450
14721,mn0000746827
14722,mn0000162550
14723,mn0000294197
14724,mn0000119469
14725,mn0000249175
14726,mn0000475986
14727,mn0000460881
14728,mn0000667226
14729,mn0000327418
14730,mn0000476090
14731,mn0000922845
14732,mn0000474642
14733,mn0000413990
14734,mn0000154544
14735,mn0000186350
14736,mn0000000181
14737,mn0000887990
14738,mn0000571112
14739,mn0000048422
14740,mn0000549341
14741,mn0000183406
14742,mn0000775966
14743,mn0001975099
14744,mn0000961688
14745,mn0000668092
14746,mn0000737401
14747,mn0000339309
14748,mn0003131301
14749,mn0000404990
14750,mn0000026193
14751,mn0000573882
14752,mn0000751613
14753,mn0000868214
14754,mn0000490690
14755,mn0000922200
14756,mn0000572577
14757,mn0000194875
14758,mn0000838958
14759,mn0000840561
14760,mn0000756089
14761,mn0000172770
14762,mn0000483745
14763,mn0000528597
14764,mn0000142122
14765,mn0000238231
14766,mn0001328868
14767,mn0000438034
14768,mn0000613829
14769,mn0000486474
14770,mn0000277050
14771,mn0000779425
14772,mn0000164175
14773,mn0000199747
14774,mn0001409455
14775,mn0000168978
14776,mn0000809727
14777,mn0000376150
14778,mn0000070949
14779,mn0000369549
14780,mn0000808388
14781,mn0000485889
14782,mn0000832559
14783,mn0000554913
14784,mn0000424580
14785,mn0000329174
14786,mn0002035626
14787,mn0000613691
14788,mn0000093417
14789,mn0001415410
14790,mn0001640438
14791,mn0000032249
14792,mn0002085875
14793,mn0001772307
14794,mn0000128570
14795,mn0000962133
14796,mn0000545523
14797,mn0000403184
14798,mn0000574848
14799,mn0000493123
14800,mn0000640565
14801,mn0000014990
14802,mn0000740499
14803,mn0000754075
14804,mn0000098967
14805,mn0000719349
14806,mn0000294085
14807,mn0000789754
14808,mn0000656892
14809,mn0000108249
14810,mn0000181479
14811,mn0001533751
14812,mn0000077056
14813,mn0000008570
14814,mn0000141681
14815,mn0001030198
14816,mn0002327418
14817,mn0000985124
14818,mn0000022590
14819,mn0000455471
14820,mn0001765539
14821,mn0000296903
14822,mn0000916000
14823,mn0000725410
14824,mn0000776348
14825,mn0000576631
14826,mn0000098688
14827,mn0000521424
14828,mn0000403774
14829,mn0000592607
14830,mn0000771295
14831,mn0000046814
14832,mn0000520501
14833,mn0001000193
14834,mn0000167498
14835,mn0000337084
14836,mn0000542730
14837,mn0000774322
14838,mn0000772721
14839,mn0000754137
14840,mn0002169238
14841,mn0000932328
14842,mn0000588508
14843,mn0000945790
14844,mn0000081083
14845,mn0000403120
14846,mn0000766248
14847,mn0000573577
14848,mn0000099383
14849,mn0000003669
14850,mn0000314288
14851,mn0000174608
14852,mn0002518003
14853,mn0002103556
14854,mn0000799771
14855,mn0000232185
14856,mn0000306080
14857,mn0002050096
14858,mn0001083571
14859,mn0000586892
14860,mn0000230478
14861,mn0000680289
14862,mn0001049775
14863,mn0000812741
14864,mn0000994294
14865,mn0000571531
14866,mn0000950805
14867,mn0000545951
14868,mn0000497236
14869,mn0000622079
14870,mn0000718386
14871,mn0000546214
14872,mn0000941083
14873,mn0000825168
14874,mn0000165799
14875,mn0000833961
14876,mn0000918631
14877,mn0002020342
14878,mn0000088587
14879,mn0000621591
14880,mn0000082279
14881,mn0001515892
14882,mn0001994041
14883,mn0000159156
14884,mn0000933944
14885,mn0000919001
14886,mn0000175184
14887,mn0000791806
14888,mn0000642726
14889,mn0000194392
14890,mn0000365610
14891,mn0000454236
14892,mn0000669327
14893,mn0000311565
14894,mn0000921431
14895,mn0001002417
14896,mn0000479149
14897,mn0000121038
14898,mn0000484105
14899,mn0000118056
14900,mn0001924241
14901,mn0000630695
14902,mn0000289629
14903,mn0000219243
14904,mn0001990222
14905,mn0000221426
14906,mn0000249889
14907,mn0000792839
14908,mn0001542705
14909,mn0000019892
14910,mn0000026234
14911,mn0000749734
14912,mn0001003151
14913,mn0000594141
14914,mn0000283139
14915,mn0000268762
14916,mn0000730124
14917,mn0000634617
14918,mn0000179058
14919,mn0000033027
14920,mn0000726525
14921,mn0000280897
14922,mn0000752314
14923,mn0001052248
14924,mn0000989754
14925,mn0000128585
14926,mn0001360569
14927,mn0002499823
14928,mn0001462170
14929,mn0000062729
14930,mn0000170985
14931,mn0000256638
14932,mn0000745745
14933,mn0000245348
14934,mn0002103147
14935,mn0000670226
14936,mn0000675060
14937,mn0000664158
14938,mn0000266952
14939,mn0000781347
14940,mn0000498577
14941,mn0000186027
14942,mn0001784832
14943,mn0000070150
14944,mn0000025245
14945,mn0000222497
14946,mn0001924395
14947,mn0000067393
14948,mn0000421569
14949,mn0000998437
14950,mn0000788126
14951,mn0000807428
14952,mn0003118776
14953,mn0000601430
14954,mn0000103449
