id,allmusic_id
14911,mn0000165799
14912,mn0000833961
14913,mn0000918631
14914,mn0002020342
14915,mn0000088587
14916,mn0000621591
14917,mn0000082279
14918,mn0001515892
14919,mn0001994041
14920,mn0000159156
14921,mn0000933944
14922,mn0000919001
14923,mn0000175184
14924,mn0000791806
14925,mn0000642726
14926,mn0000194392
14927,mn0000365610
14928,mn0000454236
14929,mn0000669327
14930,mn0000311565
14931,mn0000921431
14932,mn0001002417
14933,mn0000479149
14934,mn0000121038
14935,mn0000484105
14936,mn0000118056
14937,mn0001924241
14938,mn0000630695
14939,mn0000289629
14940,mn0000219243
14941,mn0001990222
14942,mn0000221426
14943,mn0000249889
14944,mn0000792839
14945,mn0001542705
14946,mn0000019892
14947,mn0000026234
14948,mn0000749734
14949,mn0001003151
14950,mn0000594141
14951,mn0000283139
14952,mn0000268762
14953,mn0000730124
14954,mn0000634617
14955,mn0000179058
14956,mn0000033027
14957,mn0000726525
14958,mn0000280897
14959,mn0000752314
14960,mn0001052248
14961,mn0000989754
14962,mn0000128585
14963,mn0001360569
14964,mn0002499823
14965,mn0001462170
14966,mn0000062729
14967,mn0000170985
14968,mn0000256638
14969,mn0000745745
14970,mn0000245348
14971,mn0002103147
14972,mn0000670226
14973,mn0000675060
14974,mn0000664158
14975,mn0000266952
14976,mn0000781347
14977,mn0000498577
14978,mn0000186027
14979,mn0001784832
14980,mn0000070150
14981,mn0000025245
14982,mn0000222497
14983,mn0001924395
14984,mn0000067393
14985,mn0000421569
14986,mn0000998437
14987,mn0000788126
14988,mn0000807428
14989,mn0003118776
14990,mn0000601430
14991,mn0000103449
14992,mn0000572284
14993,mn0000009490
14994,mn0002126076
14995,mn0000491635
14996,mn0000175149
14997,mn0000195504
14998,mn0000118554
14999,mn0000177847
15000,mn0000003503
15001,mn0000830133
15002,mn0000543091
15003,mn0000635413
15004,mn0000237651
15005,mn0000195718
15006,mn0000138980
15007,mn0000931086
15008,mn0000314050
15009,mn0000744730
15010,mn0000753422
15011,mn0000422139
15012,mn0000048622
15013,mn0000626115
15014,mn0000997912
15015,mn0000556891
15016,mn0002402184
15017,mn0000644017
15018,mn0000126955
15019,mn0002395846
15020,mn0000372386
15021,mn0000989540
15022,mn0000770324
15023,mn0000781350
15024,mn0001454951
15025,mn0000827060
15026,mn0002042357
15027,mn0000483788
15028,mn0002056255
15029,mn0000923675
15030,mn0000600228
15031,mn0000194063
15032,mn0000496646
15033,mn0000045168
15034,mn0000797056
15035,mn0000926638
15036,mn0000195373
15037,mn0000767016
15038,mn0000931818
15039,mn0000782618
15040,mn0001335367
15041,mn0001029659
15042,mn0000344688
15043,mn0000039917
15044,mn0000159340
15045,mn0000796833
15046,mn0000604513
15047,mn0000683090
15048,mn0000484951
15049,mn0000890437
15050,mn0000094210
15051,mn0000057497
15052,mn0000823671
15053,mn0000797899
15054,mn0001087704
15055,mn0001691648
15056,mn0001061368
15057,mn0000560208
15058,mn0000848723
15059,mn0000228027
15060,mn0000513633
15061,mn0000126731
15062,mn0000269181
15063,mn0000673372
15064,mn0000186540
15065,mn0002119415
15066,mn0000383889
15067,mn0000170879
15068,mn0000713445
15069,mn0001018341
15070,mn0000197921
15071,mn0000934264
15072,mn0000344738
15073,mn0000476562
15074,mn0000674126
15075,mn0000129070
15076,mn0000890076
15077,mn0000811109
15078,mn0000821317
15079,mn0000801672
15080,mn0000819946
15081,mn0000043489
15082,mn0000149658
15083,mn0000515659
15084,mn0001751686
15085,mn0002096752
15086,mn0000038321
15087,mn0000012602
15088,mn0001769316
15089,mn0000162269
15090,mn0000606043
15091,mn0000197938
15092,mn0000669876
15093,mn0000159959
15094,mn0000044802
15095,mn0000316834
15096,mn0000262293
15097,mn0000105332
15098,mn0002043385
15099,mn0000749970
15100,mn0000177558
15101,mn0000787553
15102,mn0000467041
15103,mn0000474648
15104,mn0000075825
15105,mn0000983185
15106,mn0000173469
15107,mn0000769247
15108,mn0000867271
15109,mn0000400489
15110,mn0000466632
15111,mn0000107554
15112,mn0000458759
15113,mn0000741512
15114,mn0000137401
15115,mn0000208076
15116,mn0000615641
15117,mn0000596569
15118,mn0000837084
15119,mn0000231589
15120,mn0000042211
15121,mn0002319229
15122,mn0000668302
15123,mn0000181145
15124,mn0002064268
15125,mn0000227643
15126,mn0000146912
15127,mn0000296914
15128,mn0001427259
15129,mn0000553500
15130,mn0000249842
15131,mn0000391929
15132,mn0000753761
15133,mn0001007422
15134,mn0000171693
15135,mn0001562303
15136,mn0000375535
15137,mn0000926091
15138,mn0000724032
15139,mn0000559554
15140,mn0000093637
15141,mn0000895473
15142,mn0002300807
15143,mn0000440831
15144,mn0000172249
15145,mn0000464419
15146,mn0000290390
15147,mn0002416752
15148,mn0000956304
15149,mn0000843607
15150,mn0000937497
15151,mn0000778865
15152,mn0000304586
15153,mn0001014526
15154,mn0000773826
15155,mn0000502398
15156,mn0000887416
15157,mn0000112883
15158,mn0000748286
15159,mn0000421848
15160,mn0000214553
15161,mn0000172198
15162,mn0000937499
15163,mn0000043264
15164,mn0000385180
15165,mn0000071339
15166,mn0000394013
15167,mn0000050770
15168,mn0000755752
15169,mn0002333580
15170,mn0000077963
15171,mn0000151793
15172,mn0000774443
15173,mn0003629461
15174,mn0000110341
15175,mn0000089781
15176,mn0000960117
15177,mn0000094348
15178,mn0000935265
15179,mn0000119966
15180,mn0000167762
15181,mn0002063867
15182,mn0001606686
15183,mn0001594153
15184,mn0000639316
15185,mn0000149044
15186,mn0000953447
15187,mn0001057939
15188,mn0000010412
15189,mn0000364074
15190,mn0000959876
15191,mn0000193594
15192,mn0001866758
15193,mn0000586798
15194,mn0000819344
15195,mn0000060792
15196,mn0000037919
15197,mn0000374784
15198,mn0000766066
15199,mn0000844043
15200,mn0001985282
15201,mn0000788321
15202,mn0000201473
15203,mn0000127463
15204,mn0001070328
15205,mn0000764504
15206,mn0000661524
15207,mn0000263137
15208,mn0000028600
15209,mn0000048263
15210,mn0000749333
15211,mn0000788508
15212,mn0000065000
15213,mn0000034242
15214,mn0001577646
15215,mn0000955105
15216,mn0000023166
15217,mn0000596548
15218,mn0000828166
15219,mn0000224113
15220,mn0000749067
15221,mn0000192860
15222,mn0002064609
15223,mn0000976138
15224,mn0000937157
15225,mn0000470020
15226,mn0000222298
15227,mn0000011719
15228,mn0000209517
15229,mn0000611129
15230,mn0000931546
15231,mn0000311539
15232,mn0000279643
15233,mn0001039555
15234,mn0000851240
15235,mn0000333175
15236,mn0000312354
15237,mn0000667992
15238,mn0000866662
15239,mn0000897313
15240,mn0000927918
15241,mn0000983780
15242,mn0000899796
15243,mn0002002647
15244,mn0000671191
15245,mn0002919488
15246,mn0000981428
15247,mn0000135273
15248,mn0002065595
15249,mn0000267130
15250,mn0000463435
15251,mn0000637386
15252,mn0000775494
15253,mn0000494368
15254,mn0000252552
15255,mn0000799233
15256,mn0000005384
15257,mn0000582648
15258,mn0000346613
15259,mn0001000615
15260,mn0000592676
15261,mn0002016143
15262,mn0000619424
15263,mn0000022229
15264,mn0000777405
15265,mn0000956747
15266,mn0000937298
15267,mn0000277977
15268,mn0000478519
15269,mn0001314196
15270,mn0000661723
15271,mn0000787428
15272,mn0000990368
15273,mn0000317347
15274,mn0001406026
15275,mn0000919774
15276,mn0000480830
15277,mn0000566832
15278,mn0000816860
15279,mn0002000730
15280,mn0000201471
15281,mn0000588943
15282,mn0000353892
15283,mn0000753985
15284,mn0001442056
15285,mn0000494151
15286,mn0000993931
15287,mn0000091987
15288,mn0000154416
15289,mn0000806770
15290,mn0000845468
15291,mn0000155980
15292,mn0000399641
15293,mn0000607009
15294,mn0000830340
15295,mn0000031717
15296,mn0000554234
15297,mn0000319425
15298,mn0000800373
15299,mn0000255887
15300,mn0000417567
15301,mn0000018977
15302,mn0000579005
15303,mn0000805407
15304,mn0000018686
15305,mn0000999409
15306,mn0000163544
15307,mn0000765086
15308,mn0000006163
15309,mn0000052959
15310,mn0000002265
15311,mn0000112901
15312,mn0000647935
15313,mn0000048831
15314,mn0000811300
15315,mn0000224001
15316,mn0000185189
15317,mn0000043449
15318,mn0002044658
15319,mn0000806966
15320,mn0000920994
15321,mn0000809334
15322,mn0000335552
15323,mn0000328014
15324,mn0000393920
15325,mn0000927416
15326,mn0000468962
15327,mn0000262821
15328,mn0000721939
15329,mn0000187058
15330,mn0000773732
15331,mn0000923323
15332,mn0000600787
15333,mn0000118261
15334,mn0000351908
15335,mn0000025134
15336,mn0000529565
15337,mn0000027136
15338,mn0000384629
15339,mn0000527469
15340,mn0000223627
15341,mn0000677781
15342,mn0000026917
15343,mn0000479709
15344,mn0002297626
15345,mn0000310066
15346,mn0000117819
15347,mn0000022464
15348,mn0000041283
15349,mn0000818174
15350,mn0000558339
15351,mn0000300923
15352,mn0000429505
15353,mn0000194375
15354,mn0000901762
15355,mn0001974611
15356,mn0000262921
15357,mn0000235485
15358,mn0000358055
15359,mn0000504844
15360,mn0000955149
15361,mn0000633079
15362,mn0000719222
15363,mn0000860970
15364,mn0000281297
15365,mn0000749462
15366,mn0002057493
15367,mn0000762937
15368,mn0002075260
15369,mn0000018896
15370,mn0000275852
15371,mn0001001807
15372,mn0000000407
15373,mn0000743618
15374,mn0000187782
15375,mn0001869268
15376,mn0001400526
15377,mn0000036652
15378,mn0000975997
15379,mn0000743014
15380,mn0001011338
15381,mn0000751434
15382,mn0000055456
15383,mn0000865298
15384,mn0000813175
15385,mn0000133177
15386,mn0000574119
15387,mn0000551634
15388,mn0000514671
15389,mn0001038030
15390,mn0000502924
15391,mn0000610400
15392,mn0000993302
15393,mn0000617901
15394,mn0000018862
15395,mn0000908455
15396,mn0000495954
15397,mn0000071985
15398,mn0000206077
15399,mn0000504270
15400,mn0000500134
15401,mn0000408946
15402,mn0000049109
15403,mn0000181124
15404,mn0000303720
15405,mn0000358820
15406,mn0000804516
15407,mn0000011313
15408,mn0000254131
15409,mn0000768917
15410,mn0000290299
15411,mn0000996841
15412,mn0000337717
15413,mn0000049449
15414,mn0000788810
15415,mn0000619398
15416,mn0000421315
15417,mn0000725402
15418,mn0002072398
15419,mn0000139089
15420,mn0000497161
15421,mn0001842054
15422,mn0001993595
15423,mn0000283135
15424,mn0000839335
15425,mn0000352594
15426,mn0001495919
15427,mn0000915779
15428,mn0000363823
15429,mn0000204122
15430,mn0000144726
15431,mn0000486047
15432,mn0000262089
15433,mn0000190467
15434,mn0000041879
15435,mn0000077536
15436,mn0000469519
15437,mn0000771388
15438,mn0000739829
15439,mn0000167361
15440,mn0000254115
15441,mn0000266983
15442,mn0000153225
15443,mn0000097531
15444,mn0000585249
15445,mn0000332299
15446,mn0000868086
15447,mn0000978051
15448,mn0000200362
15449,mn0000889097
15450,mn0000898255
15451,mn0000209142
15452,mn0000111042
15453,mn0001884720
15454,mn0001610922
15455,mn0000110033
15456,mn0000540867
15457,mn0000833293
15458,mn0000137390
15459,mn0000557191
15460,mn0000951259
15461,mn0001044131
15462,mn0000682493
15463,mn0000270162
15464,mn0000147687
15465,mn0000373592
15466,mn0001940016
15467,mn0000431312
15468,mn0000656822
15469,mn0000539905
15470,mn0000578551
15471,mn0000333648
15472,mn0000581282
15473,mn0000290526
15474,mn0000623717
15475,mn0000950441
15476,mn0002161460
15477,mn0000044134
15478,mn0000110404
15479,mn0000756812
15480,mn0000668621
15481,mn0000620578
15482,mn0000034548
15483,mn0000165191
15484,mn0000064019
15485,mn0000666812
15486,mn0000669015
15487,mn0000015398
15488,mn0000796060
15489,mn0000099449
15490,mn0000188417
15491,mn0002057132
15492,mn0000502943
15493,mn0000040681
15494,mn0000175708
15495,mn0000725425
15496,mn0000851625
15497,mn0000954634
15498,mn0000522966
15499,mn0000799198
15500,mn0000226268
15501,mn0000781996
15502,mn0000150075
15503,mn0000021191
15504,mn0002162218
15505,mn0000918513
15506,mn0000955123
15507,mn0000130400
15508,mn0000564289
15509,mn0000998969
15510,mn0000545671
15511,mn0000387553
15512,mn0000530692
15513,mn0000994539
15514,mn0000515961
15515,mn0000655740
15516,mn0000747565
15517,mn0000109988
15518,mn0000627026
15519,mn0000988448
15520,mn0000141893
15521,mn0000081335
15522,mn0000161630
15523,mn0000780625
15524,mn0001563162
15525,mn0000932342
15526,mn0000177591
15527,mn0000058372
15528,mn0000824262
15529,mn0000806990
15530,mn0001382512
15531,mn0000287604
15532,mn0000715579
15533,mn0000613291
15534,mn0000328322
15535,mn0001426939
15536,mn0000164053
15537,mn0000012654
15538,mn0001608061
15539,mn0000451398
15540,mn0001067257
15541,mn0000962168
15542,mn0001002995
15543,mn0000241724
15544,mn0001473573
15545,mn0000658494
15546,mn0001579962
15547,mn0002030626
15548,mn0000145218
15549,mn0000044994
15550,mn0000051603
15551,mn0000155617
15552,mn0000621423
15553,mn0000256067
15554,mn0000376739
15555,mn0000746817
15556,mn0000383188
15557,mn0001806304
15558,mn0001796438
15559,mn0000358214
15560,mn0000572327
15561,mn0000912326
15562,mn0000070477
15563,mn0001216855
15564,mn0000039400
15565,mn0000869392
15566,mn0000098117
15567,mn0001000177
15568,mn0000607293
15569,mn0000851550
15570,mn0000191023
15571,mn0000221722
15572,mn0000047932
15573,mn0000170843
15574,mn0001008044
15575,mn0000110700
15576,mn0000145882
15577,mn0000314167
15578,mn0000259070
15579,mn0000274984
15580,mn0002024128
15581,mn0000392942
15582,mn0000335425
15583,mn0000109421
15584,mn0000586319
15585,mn0001051748
15586,mn0001605719
15587,mn0000408167
15588,mn0000728025
15589,mn0000467853
15590,mn0000095634
15591,mn0000276576
15592,mn0000468397
15593,mn0002021470
15594,mn0000603091
15595,mn0002288109
15596,mn0000041857
15597,mn0000937227
15598,mn0000040983
15599,mn0000456805
15600,mn0000299882
15601,mn0000608608
15602,mn0000103729
15603,mn0000257544
15604,mn0000233300
15605,mn0000480154
15606,mn0002328578
15607,mn0000150471
15608,mn0000742800
15609,mn0000636519
15610,mn0000524228
15611,mn0000980247
15612,mn0002133637
15613,mn0000471154
15614,mn0000450786
15615,mn0000785101
15616,mn0000217390
15617,mn0001399988
15618,mn0000009269
15619,mn0000219388
15620,mn0000171957
15621,mn0000494654
15622,mn0001572645
15623,mn0000603031
15624,mn0000064149
15625,mn0000804476
15626,mn0000724126
15627,mn0000775845
15628,mn0000041270
15629,mn0000010299
15630,mn0001959682
15631,mn0000564727
15632,mn0000518938
15633,mn0000775904
15634,mn0000223777
15635,mn0000312890
15636,mn0000765696
15637,mn0002002491
15638,mn0000402483
15639,mn0000413601
15640,mn0000078317
15641,mn0000056968
15642,mn0000026164
15643,mn0000123992
15644,mn0000079468
15645,mn0000017048
15646,mn0000310087
15647,mn0000755208
15648,mn0000413002
15649,mn0000419197
15650,mn0000536246
15651,mn0000303552
15652,mn0000833677
15653,mn0002393596
15654,mn0001018568
15655,mn0000766583
15656,mn0000171821
15657,mn0000642184
15658,mn0000845775
15659,mn0002055300
15660,mn0000016934
15661,mn0000151979
15662,mn0000738855
15663,mn0001551411
15664,mn0000286339
15665,mn0002421414
15666,mn0000789847
15667,mn0000671060
15668,mn0000444519
15669,mn0000093629
15670,mn0000108165
15671,mn0000668753
15672,mn0002331273
15673,mn0001006271
15674,mn0000200448
15675,mn0000682955
15676,mn0000022146
15677,mn0000954009
15678,mn0000117139
15679,mn0000018291
15680,mn0000369433
15681,mn0000021129
15682,mn0000521586
15683,mn0000258514
15684,mn0000673638
15685,mn0000092482
15686,mn0000696668
15687,mn0000247587
15688,mn0000510953
15689,mn0000920424
15690,mn0000742849
15691,mn0000375492
15692,mn0000452048
15693,mn0000951383
15694,mn0001905980
15695,mn0002319672
15696,mn0000567862
15697,mn0000337135
15698,mn0000251604
15699,mn0000850187
15700,mn0000604702
15701,mn0000854211
15702,mn0001539862
15703,mn0000617344
15704,mn0000942989
15705,mn0000234283
15706,mn0000292548
15707,mn0000043520
15708,mn0002269352
15709,mn0002136598
15710,mn0000016901
15711,mn0000629243
15712,mn0000269565
15713,mn0000153933
15714,mn0000509948
15715,mn0000554324
15716,mn0000620683
15717,mn0000088329
15718,mn0000754234
15719,mn0000411843
15720,mn0000572106
15721,mn0000038573
15722,mn0000066687
15723,mn0000852062
15724,mn0000154931
15725,mn0002007282
15726,mn0001426347
15727,mn0000487219
15728,mn0000681171
15729,mn0001947040
15730,mn0001988690
15731,mn0000354722
15732,mn0000571517
15733,mn0000188279
15734,mn0000532480
15735,mn0000599732
15736,mn0000161735
15737,mn0000548397
15738,mn0000988270
15739,mn0000651937
15740,mn0000499770
15741,mn0002140972
15742,mn0002114885
15743,mn0000521231
15744,mn0000082054
15745,mn0000047498
15746,mn0000889258
15747,mn0000321636
15748,mn0000310709
15749,mn0002108137
15750,mn0000242657
15751,mn0000547844
15752,mn0000988307
15753,mn0000234164
15754,mn0000754587
15755,mn0000628818
15756,mn0000582820
15757,mn0002502797
15758,mn0002930500
15759,mn0000942335
15760,mn0002068186
15761,mn0000833539
15762,mn0001890167
15763,mn0000965206
15764,mn0000797714
15765,mn0000148941
15766,mn0002386818
15767,mn0000461985
15768,mn0000675710
15769,mn0000402117
15770,mn0000661498
15771,mn0000956973
15772,mn0000671452
15773,mn0000509741
15774,mn0000531739
15775,mn0000306918
15776,mn0000309445
15777,mn0000932619
15778,mn0000673934
15779,mn0001059206
15780,mn0000567570
15781,mn0000647246
15782,mn0002047283
15783,mn0000816301
15784,mn0000588696
15785,mn0002017730
15786,mn0000546735
15787,mn0000685535
15788,mn0000824599
15789,mn0002170487
15790,mn0000379125
15791,mn0001216057
15792,mn0000748456
15793,mn0000625498
15794,mn0000477793
15795,mn0000745659
15796,mn0000173122
15797,mn0000275420
15798,mn0000495508
15799,mn0000308943
15800,mn0000766533
15801,
15802,mn0000322816
15803,mn0000280292
15804,mn0000830742
15805,mn0000714953
15806,mn0000184091
15807,mn0002042825
15808,mn0000576147
15809,mn0000748994
15810,mn0000187786
15811,mn0000915690
15812,mn0000920021
15813,mn0000925528
15814,mn0002033645
15815,mn0000069520
15816,mn0001097780
15817,mn0000007619
15818,mn0000924508
15819,mn0002041292
15820,mn0000317549
15821,mn0000960854
15822,mn0000186978
15823,mn0000398653
15824,mn0000309458
15825,mn0001176481
15826,mn0000796281
15827,mn0000086084
15828,mn0000494616
15829,mn0000893383
15830,mn0000585975
15831,mn0000334041
15832,mn0000923917
15833,mn0000614455
15834,mn0000780108
15835,mn0000686897
15836,mn0001296271
15837,mn0000120482
15838,mn0000822206
15839,mn0000216986
15840,mn0000403253
15841,mn0000811676
15842,mn0000298691
15843,mn0000604054
15844,mn0000616972
15845,mn0000842379
15846,mn0000599767
15847,mn0001724635
15848,mn0000805377
15849,mn0001480353
15850,mn0000360426
15851,mn0000873840
15852,mn0000988815
15853,mn0003207544
15854,mn0001037983
15855,mn0000978637
15856,mn0000793988
15857,mn0000438237
15858,mn0000531670
15859,mn0000061226
15860,mn0000987556
15861,mn0000399406
15862,mn0000484607
15863,mn0000275757
15864,mn0001223865
15865,mn0001968053
15866,mn0000648322
15867,
15868,mn0000672835
15869,mn0000208582
15870,mn0001553219
15871,mn0000063032
15872,mn0002316413
15873,mn0000863225
15874,mn0000496926
15875,mn0001972789
15876,mn0000854866
15877,mn0001991857
15878,mn0001021060
15879,mn0000475334
15880,mn0001783299
15881,mn0000672269
15882,mn0000936800
15883,mn0002629723
15884,mn0000275991
15885,
15886,mn0002021893
15887,mn0000179021
15888,mn0000771438
15889,mn0002115548
15890,mn0002448599
15891,mn0000175087
15892,mn0000558846
15893,mn0000225560
15894,mn0000141838
15895,mn0000075609
15896,mn0000314505
15897,mn0000552411
15898,mn0000670668
15899,mn0000657214
15900,mn0000573346
15901,mn0001564998
15902,mn0001754833
15903,mn0000078719
15904,mn0000127877
15905,mn0000539258
15906,mn0000293614
15907,mn0000013593
15908,mn0000928399
15909,mn0000788860
15910,mn0000011987
15911,mn0000407099
15912,mn0000157091
15913,mn0002318447
15914,mn0000047539
15915,mn0000935739
15916,mn0001823046
15917,mn0000502978
15918,mn0000766361
15919,mn0000574121
15920,mn0000697766
15921,mn0001505183
15922,mn0001456835
15923,mn0000057923
15924,mn0001940306
15925,mn0001282376
15926,mn0000159583
15927,mn0000859210
15928,mn0000623396
15929,mn0000402781
15930,mn0000197165
15931,mn0001625911
15932,mn0002019786
15933,mn0003052409
15934,mn0000672200
15935,mn0000634125
15936,mn0000673621
15937,mn0000980175
15938,mn0000427057
15939,mn0000638506
15940,mn0000572310
15941,mn0000017858
15942,mn0000029583
15943,mn0000018419
15944,mn0000430692
15945,mn0000808214
15946,mn0000769238
15947,mn0000662307
15948,mn0000798658
15949,mn0000255377
15950,mn0000185618
15951,mn0000568980
15952,mn0000644888
15953,mn0000772909
15954,mn0000904185
15955,mn0000477060
15956,mn0000070162
15957,mn0000177095
15958,mn0000149631
15959,mn0000755008
15960,mn0001507390
15961,mn0000701790
15962,mn0000796914
15963,mn0000954121
15964,mn0000799893
15965,mn0000628598
15966,mn0000135494
15967,mn0000788104
15968,mn0000125432
15969,mn0001451327
15970,mn0000143405
15971,mn0000744347
15972,mn0000345426
15973,mn0000846801
15974,mn0000033213
15975,mn0002101789
15976,mn0000751171
15977,mn0000399659
15978,mn0000222601
15979,mn0002895321
15980,mn0000315336
15981,mn0002123405
15982,mn0000414420
15983,mn0000153206
15984,mn0000290590
15985,mn0002090047
15986,mn0000798477
15987,mn0000810994
15988,mn0002072038
15989,mn0000261461
15990,mn0000834814
15991,mn0000904597
15992,mn0001582831
15993,mn0000848952
15994,mn0000994823
15995,mn0001946257
15996,mn0000733096
15997,mn0001491236
15998,mn0000484120
15999,mn0000169426
16000,mn0002005543
16001,mn0000543352
16002,mn0000169029
16003,mn0000678465
16004,mn0000662275
16005,mn0001527819
16006,mn0000130564
16007,mn0000076881
16008,mn0000365387
16009,mn0001942940
16010,mn0000153194
16011,mn0000188467
16012,mn0000884483
16013,mn0000529566
16014,mn0000407682
16015,mn0000254440
16016,mn0000902816
16017,mn0000334216
16018,mn0000638431
16019,mn0000117112
16020,mn0000812076
16021,mn0000936206
16022,mn0000186125
16023,mn0001011602
16024,mn0000091782
16025,mn0000394770
16026,mn0000209719
16027,mn0000219511
16028,mn0000926056
16029,mn0000744507
16030,mn0000898161
16031,mn0000358408
16032,mn0000540327
16033,mn0000229405
16034,mn0000162677
16035,mn0000695531
16036,mn0000037865
16037,mn0000287917
16038,mn0000299776
16039,mn0001576424
16040,mn0002009832
16041,mn0000398129
16042,mn0000835925
16043,mn0000030088
16044,mn0000492493
16045,mn0000471355
16046,mn0000242543
16047,mn0001402419
16048,mn0000251494
16049,mn0000865414
16050,mn0000073682
16051,mn0001429412
16052,mn0000217792
16053,mn0001605910
16054,mn0000229584
16055,mn0000409954
16056,mn0000715609
16057,mn0000056233
16058,mn0000231013
16059,mn0000945476
16060,mn0000751175
16061,mn0000640150
16062,mn0000976917
16063,mn0000218375
16064,mn0000151382
16065,mn0000862902
16066,mn0001570722
16067,mn0000101589
16068,mn0000233147
16069,mn0000409658
16070,mn0001824831
16071,mn0000559257
16072,mn0000783375
16073,mn0001096108
16074,mn0000584952
16075,mn0000742085
16076,mn0000278880
16077,mn0000519261
16078,mn0000565634
16079,mn0000480237
16080,mn0000391751
16081,mn0001540777
16082,mn0000928153
16083,mn0000076035
16084,mn0001591109
16085,mn0000097219
16086,mn0000773220
16087,mn0001942097
16088,mn0002192136
16089,mn0000468632
16090,mn0000139709
16091,mn0000254527
16092,mn0000501676
16093,mn0000748222
16094,mn0000479548
16095,mn0000454980
16096,mn0001592133
16097,mn0000950037
16098,mn0000618308
16099,mn0002099363
16100,mn0000149973
16101,mn0000949992
16102,mn0000414889
16103,mn0000716469
16104,mn0000755111
16105,mn0000096382
16106,mn0000826103
16107,mn0000218449
16108,mn0000793848
16109,mn0000737739
16110,mn0000673411
16111,mn0002339518
16112,mn0002002537
16113,mn0000338881
16114,mn0000179105
16115,mn0000605861
16116,mn0000787933
16117,mn0000102861
16118,mn0000837216
16119,mn0000895313
16120,mn0000003372
16121,mn0000109517
16122,mn0001341073
16123,mn0000529782
16124,mn0000482018
16125,mn0000561480
16126,mn0000610166
16127,mn0000450542
16128,mn0000486843
16129,mn0001539625
16130,mn0000946940
16131,mn0000502371
16132,mn0000779503
16133,mn0000778254
16134,mn0000723407
16135,mn0000145711
16136,mn0000102781
16137,mn0000340279
16138,mn0000483020
16139,mn0000611184
16140,mn0000132657
16141,mn0000567641
16142,mn0000984948
16143,mn0000823410
16144,mn0000551055
16145,mn0000742116
16146,mn0000944172
16147,mn0000031173
16148,mn0000481827
16149,mn0000476878
16150,mn0000350139
16151,mn0000048300
16152,mn0000256050
16153,mn0000796763
16154,mn0000224790
16155,mn0000044776
16156,mn0000805298
16157,mn0001040887
16158,mn0000329495
16159,mn0000090011
16160,mn0000313521
16161,mn0000062562
16162,mn0000579244
16163,mn0000625731
16164,mn0000886267
16165,mn0000224590
16166,mn0000812457
16167,mn0000869399
16168,mn0000835869
16169,mn0000406390
16170,mn0000926249
16171,mn0000001097
16172,mn0000231767
16173,mn0000787039
16174,mn0000660507
16175,mn0000603621
16176,mn0000758907
16177,mn0000031068
16178,mn0000757073
16179,mn0000172095
16180,mn0000638584
16181,mn0000468750
16182,mn0000861319
16183,mn0000411849
16184,mn0000811793
16185,mn0000219428
16186,mn0000002975
16187,mn0000848383
16188,mn0000044252
16189,mn0001660324
16190,mn0000857404
16191,mn0000651982
16192,mn0000467612
16193,mn0000514985
16194,mn0000117272
16195,mn0000266440
16196,mn0000265464
16197,mn0000806447
16198,mn0001577089
16199,mn0001431049
16200,mn0000127889
16201,mn0000188398
16202,mn0002381233
16203,mn0001513499
16204,mn0000719685
16205,mn0000032089
16206,mn0000337557
16207,mn0002332507
16208,mn0000186927
16209,mn0001478810
16210,mn0002035167
16211,mn0000351117
16212,mn0000618758
16213,mn0002102326
16214,mn0000086312
16215,mn0000207360
16216,mn0000368556
16217,mn0000630882
16218,mn0001421883
16219,mn0000756633
16220,mn0000012059
16221,mn0000955875
16222,mn0000093329
16223,mn0002395845
16224,mn0000931325
16225,mn0000447241
16226,mn0001031050
16227,mn0000082993
16228,mn0000244082
16229,mn0000450242
16230,mn0000670333
16231,mn0000354665
16232,mn0000556733
16233,mn0000361381
16234,mn0001950434
16235,mn0000066013
16236,mn0000793506
16237,mn0000998296
16238,mn0000567769
16239,mn0000273490
16240,mn0000927966
16241,mn0002415356
16242,mn0000080149
16243,mn0001768285
16244,mn0000312743
16245,mn0000038676
16246,mn0000847855
16247,mn0000761014
16248,mn0000927501
16249,mn0000130932
16250,mn0000331824
16251,mn0000938763
16252,mn0000787033
16253,mn0000673486
16254,mn0000158403
16255,mn0000039342
16256,mn0000671414
16257,mn0000872785
16258,mn0000060551
16259,mn0001768971
16260,mn0000956059
16261,mn0000640691
16262,mn0001080849
16263,mn0000230845
16264,mn0000669511
16265,mn0000081304
16266,mn0000389572
16267,mn0000046842
16268,mn0002072389
16269,mn0000421523
16270,mn0000404148
16271,mn0002328536
16272,mn0000660924
16273,mn0000765263
16274,mn0000466206
16275,mn0001817817
16276,mn0000951662
16277,mn0000402925
16278,mn0000639102
16279,mn0002369264
16280,mn0002362264
16281,mn0000164534
16282,mn0000807294
16283,mn0000172041
16284,mn0000037197
16285,mn0000229902
16286,mn0000393407
16287,mn0000170556
16288,mn0000890706
16289,mn0000576710
16290,mn0001781834
16291,mn0000844872
16292,mn0000009683
16293,mn0000921118
16294,mn0000284227
16295,mn0000045172
16296,mn0000378665
16297,mn0000688515
16298,mn0001542537
16299,mn0001777723
16300,mn0000747445
16301,mn0000359966
16302,mn0000192382
16303,mn0000501309
16304,mn0000262956
16305,mn0000121667
16306,mn0000145669
16307,mn0000897205
16308,mn0000467203
16309,mn0000637048
16310,mn0000602095
